Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
Year,sigName,합계,합계,합계,계,계,계,도시자연공원,도시자연공원,도시자연공원,근린공원,근린공원,근린공원,어린이공원,어린이공원,묘지공원,묘지공원,자연공원,자연공원,기타공원,기타공원,어린이공원,체육공원,체육공원,소공원,소공원,역사공원,역사공원,자연공원,기타공원,문화공원,문화공원,수변공원,수변공원,계,계,계,소계,소계,소계,생태공원,생태공원,가로공원,가로공원
Year,sigName,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적,공원수,면적,공원수,면적,(중복),공원수,면적,공원수,면적,공원수,면적,(중복),(중복),공원수,면적,공원수,면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적
2012,합계,,,,,,,20,13,"65,564.4",392,13,"44,057.9","1,297","2,216.1",4,"2,416.1",1,"37,345.0",594,"15,841.9",,4,133.4,346,456.9,11,414.1,5,3,39,592.9,5,35.3,"2,714",34,"169,125.4","2,119",26,"115,938.5",1,51.5,,
2012,종로구,,,,,,,2,1,"3,734.1",24,-,"2,572.4",24,60.3,-,-,-,"4,998.0",38,125.9,,-,-,21,23.7,2,109.4,1,-,5,20.1,-,-,116,2,"11,643.9",78,1,"6,520.0",-,-,,
2012,중구,,,,,,,1,-,"1,786.5",9,2,"1,196.8",18,37.3,-,-,-,-,11,49.6,,1,29.7,23,18.4,-,-,-,-,5,11.4,-,-,68,2,"3,129.8",57,2,"3,080.2",-,-,,
2012,용산구,,,,,,,-,-,-,8,1,626.4,31,54.1,-,-,-,-,22,582.1,,-,-,16,24.8,2,21.9,-,-,1,43.4,-,-,80,1,"1,352.7",58,1,770.6,-,-,,
2012,성동구,,,,,,,-,-,-,10,1,955.4,33,54.2,-,-,-,-,22,"1,841.7",,1,2.8,13,10.6,-,-,-,-,1,90.4,-,-,80,1,"2,955.0",58,1,"1,113.3",-,-,,
2012,광진구,,,,,,,-,1,"2,307.1",2,-,561.9,35,38.4,-,-,-,-,13,445.5,,-,-,4,5.2,1,37.4,-,1,-,-,-,-,55,2,"3,395.6",42,1,"2,950.0",-,-,,
2012,동대문구,,,,,,,-,-,-,13,1,863.1,49,94.2,-,-,-,-,17,242.7,,-,-,26,34.2,1,3.9,-,-,-,-,-,-,106,1,"1,238.1",89,1,995.5,-,-,,
2012,중랑구,,,,,,,1,-,"2,800.6",6,-,"1,347.4",47,62.8,1,832.8,-,-,31,180.4,,-,-,9,18.8,-,-,-,-,-,-,-,-,95,-,"5,242.9",64,-,"5,062.4",-,-,,
2012,성북구,,,,,,,1,1,"2,276.2",11,3,"2,057.4",41,107.3,-,-,-,"3,864.0",53,58.4,,-,-,22,24.3,-,-,1,-,1,1.9,1,1.8,130,5,"8,391.2",77,4,"4,468.8",-,-,,
2012,강북구,,,,,,,-,1,128.3,3,-,"2,049.7",44,76.2,-,-,1,"11,899.0",19,158.4,,-,-,13,10.3,-,-,-,-,3,14.7,-,-,83,1,"14,336.6",63,1,"2,279.2",-,-,,
2012,도봉구,,,,,,,-,-,-,2,1,"1,003.6",39,50.3,-,-,-,"8,703.0",23,205.8,,1,33.8,8,11.1,-,-,1,-,-,-,-,-,74,2,"10,059.1",51,1,"1,150.4",1,51.5,,
2012,노원구,,,,,,,2,-,"12,024.3",25,-,"1,535.9",92,171.5,-,-,-,-,42,295,,1,67.1,1,1.8,-,-,-,-,4,46.9,-,-,167,-,"14,142.4",125,-,"13,847.4",-,-,,
2012,은평구,,,,,,,2,1,"3,340.3",24,1,"2,712.9",46,88.1,-,-,-,"7,663.0",39,113.6,,-,-,22,45.6,-,-,1,-,2,62.6,-,-,135,3,"14,026.1",96,2,"6,249.5",-,-,,
2012,서대문구,,,,,,,1,2,"3,449.5",9,-,"1,322.6",47,101.9,-,-,-,218,41,387.6,,-,-,21,16,-,-,1,-,3,11.3,-,-,122,3,"5,506.9",81,2,"4,901.3",-,-,,
2012,마포구,,,,,,,-,-,-,12,-,"2,170.6",56,89.5,1,13.2,-,-,40,"2,873.0",,-,-,24,43.4,1,4.8,-,-,7,19.6,-,-,141,-,"5,214.1",101,-,"2,341.1",-,-,,
2012,양천구,,,,,,,-,1,"1,003.5",18,-,"1,115.9",73,126.4,-,-,-,-,18,422.6,,-,-,9,19.7,-,-,-,-,1,217.9,-,-,119,1,"2,906.1",101,1,"2,483.5",-,-,,
2012,강서구,,,,,,,-,-,-,23,-,"3,044.6",125,190.2,-,-,-,-,11,767.3,,-,-,3,1.9,-,-,-,-,-,-,-,-,162,-,"4,004.1",151,-,"3,236.8",-,-,,
