Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
Year,sigName,합계,합계,합계,계,계,계,도시자연공원,도시자연공원,도시자연공원,근린공원,근린공원,근린공원,어린이공원,어린이공원,묘지공원,묘지공원,자연공원,자연공원,기타공원,기타공원,어린이공원,체육공원,체육공원,소공원,소공원,역사공원,역사공원,자연공원,기타공원,문화공원,문화공원,수변공원,수변공원,계,계,계,소계,소계,소계,생태공원,생태공원,가로공원,가로공원
Year,sigName,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적,공원수,면적,공원수,면적,(중복),공원수,면적,공원수,면적,공원수,면적,(중복),(중복),공원수,면적,공원수,면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적
1997,합계,"1,405",30,"154,057.0","1,385",25,"105,157.0",20,13,"66,701.0",246,12,"33,739.0","1,114","1,697.0",4,"2,990.0",1,"39,710.0",19,"9,190.0",-,1,30,-,-,-,-,5,-,,,,,,,,,,,,,,
1997,종로구,48,1,"9,967.0",48,-,"6,117.0",3,-,"3,684.0",16,-,"2,364.0",29,69,-,-,-,"3,850.0",-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1997,중구,29,2,"1,804.0",29,2,"1,804.0",1,-,"1,527.0",4,2,212,23,35,-,-,-,-,-,-,-,1,30,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,용산구,27,2,"2,727.0",24,2,"1,890.0",-,1,"1,432.0",4,1,416,20,42,-,-,-,-,3,837,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,성동구,40,-,904,39,-,462,-,-,-,4,-,413,35,49,-,-,-,-,1,442,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,광진구,40,1,"3,232.0",39,1,"2,848.0",-,1,"2,274.0",1,-,536,38,38,-,-,-,-,1,384,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,동대문구,30,1,845,30,1,845,-,-,-,7,1,810,23,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,중랑구,45,-,"4,698.0",45,-,"4,698.0",1,-,"2,799.0",1,-,"1,019.0",42,47,1,833,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,성북구,20,6,"8,658.0",20,5,"3,958.0",-,2,"2,438.0",4,3,"1,489.0",16,31,-,-,-,"4,700.0",-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1997,강북구,35,1,"12,963.0",34,1,"1,423.0",-,1,128,2,-,"1,253.0",32,42,-,-,1,"11,540.0",-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,도봉구,39,2,"10,940.0",39,1,"1,050.0",-,-,-,2,1,"1,004.0",37,46,-,-,-,"9,890.0",-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1997,노원구,119,-,"13,941.0",118,-,"13,780.0",2,-,"12,024.0",24,-,"1,590.0",92,166,-,-,-,-,1,161,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,은평구,48,3,"14,647.0",48,2,"5,227.0",2,1,"3,343.0",8,1,"1,840.0",38,44,-,-,-,"9,420.0",-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1997,서대문구,40,3,"5,000.0",40,2,"4,690.0",1,2,"3,416.0",4,-,"1,217.0",35,57,-,-,-,310,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1997,마포구,49,-,"1,891.0",47,-,281,-,-,-,5,-,220,41,48,1,13,-,-,2,"1,610.0",-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,양천구,84,1,"2,144.0",84,1,"2,144.0",-,1,"1,004.0",16,-,"1,026.0",68,114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,강서구,121,-,"3,200.0",120,-,"2,481.0",-,-,-,17,-,"2,349.0",103,132,-,-,-,-,1,719,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,구로구,28,1,"2,492.0",27,1,"2,465.0",2,-,"1,685.0",5,1,753,20,27,-,-,-,-,1,27,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,금천구,42,1,"2,012.0",42,1,"2,012.0",-,1,"1,955.0",1,-,18,41,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,영등포구,25,-,"1,193.0",23,-,243,-,-,-,6,-,186,17,57,-,-,-,-,2,950,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
