Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2005,서울시,계,동수,"7,322","1,738",159,32,-,"4,120","1,273","3,798",91,71,9,-,"3,158",469,"2,722",944,87,22,-,927,742,802,703,1,1,-,35,62
2005,서울시,계,연면적,"24,085,657","6,353,259","1,840,670","4,116",-,"12,605,889","3,281,723","10,347,041","6,551","1,313,684","1,710",-,"8,698,739","326,357","10,016,811","4,108,261","526,951","2,406",-,"3,617,577","1,761,616","3,721,805","2,238,447",35,-,-,"289,573","1,193,750"
2005,서울시,주거용,동수,"2,983",588,23,19,-,"2,146",207,"2,083",54,5,7,-,"1,972",45,837,473,17,11,-,174,162,63,61,1,1,-,-,-
2005,서울시,주거용,연면적,"6,087,500","106,616","16,247","1,450",-,"5,944,741","18,446","5,917,874","4,365","8,881",862,-,"5,897,819","5,947","133,095","65,755","7,331",588,-,"46,922","12,499","36,531","36,496",35,-,-,-,-
2005,서울시,상업용,동수,"3,103",698,89,6,-,"1,483",827,"1,357",24,44,1,-,920,368,"1,401",385,45,5,-,543,423,345,289,-,-,-,20,36
2005,서울시,상업용,연면적,"12,323,078","5,172,697","1,053,651","1,103",-,"4,449,753","1,645,874","2,996,904","1,554","952,100",355,-,"1,756,120","286,775","7,223,122","3,926,388","101,551",748,-,"2,455,068","739,367","2,103,052","1,244,755",-,-,-,"238,565","619,732"
2005,서울시,농림수산업용,동수,2,-,-,-,-,1,1,1,-,-,-,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-
2005,서울시,농림수산업용,연면적,493,-,-,-,-,126,367,367,-,-,-,-,-,367,126,-,-,-,-,126,-,-,-,-,-,-,-,-
2005,서울시,공업용,동수,107,32,7,2,-,27,39,23,3,7,-,-,8,5,67,15,-,2,-,16,34,17,14,-,-,-,3,-
2005,서울시,공업용,연면적,"510,049","35,167","221,526",-,-,"232,316","21,040","421,453",387,"221,526",-,-,"194,884","4,656","40,404","15,366",-,-,-,"8,654","16,384","48,192","19,414",-,-,-,"28,778",-
2005,서울시,공공용,동수,15,3,1,-,-,9,2,7,-,1,-,-,6,-,7,2,-,-,-,3,2,1,1,-,-,-,-,-
2005,서울시,공공용,연면적,"39,704",141,"23,969",-,-,"15,477",117,"30,579",-,"23,969",-,-,"6,610",-,"9,125",141,-,-,-,"8,867",117,-,-,-,-,-,-,-
2005,서울시,문교용/사회용,동수,836,390,35,5,-,294,112,127,1,11,1,-,106,8,341,59,24,4,-,176,78,368,330,-,-,-,12,26
2005,서울시,문교용/사회용,연면적,"4,715,967","984,184","522,184","1,563",-,"1,632,917","1,575,119","655,603",32,"104,442",493,-,"530,215","20,421","2,573,634","93,670","417,742","1,070",-,"1,080,472","980,680","1,486,730","890,482",-,-,-,"22,230","574,018"
2005,서울시,기타,동수,276,27,4,-,-,160,85,200,9,3,-,-,146,42,68,10,1,-,-,14,43,8,8,-,-,-,-,-
2005,서울시,기타,연면적,"408,866","54,454","3,093",-,-,"330,559","20,760","324,261",213,"2,766",-,-,"313,091","8,191","37,305","6,941",327,-,-,"17,468","12,569","47,300","47,300",-,-,-,-,-
2005,본청,계,동수,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,본청,계,연면적,"1,332,676",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,본청,주거용,동수,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,본청,주거용,연면적,"132,788",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,본청,상업용,동수,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,본청,상업용,연면적,"940,203",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,본청,문교용/사회용,동수,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,본청,문교용/사회용,연면적,"259,685",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,계,동수,326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,계,연면적,"381,765",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,주거용,동수,148,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,주거용,연면적,"59,364",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,상업용,동수,110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,상업용,연면적,"192,724",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,공공용,동수,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,공공용,연면적,739,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,문교용/사회용,동수,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,문교용/사회용,연면적,"119,901",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,기타,동수,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,종로구,기타,연면적,"9,037",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,계,동수,208,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,계,연면적,"893,213",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,주거용,동수,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,주거용,연면적,"39,688",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,상업용,동수,136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,상업용,연면적,"595,304",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,공업용,동수,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,공업용,연면적,599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,공공용,동수,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,문교용/사회용,동수,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,문교용/사회용,연면적,"245,172",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,기타,동수,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,중구,기타,연면적,"12,450",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,용산구,계,동수,166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,용산구,계,연면적,"571,784",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,용산구,주거용,동수,93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,용산구,주거용,연면적,"85,875",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,용산구,상업용,동수,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,용산구,상업용,연면적,"372,577",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,용산구,문교용/사회용,동수,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,용산구,문교용/사회용,연면적,"112,969",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,용산구,기타,동수,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,용산구,기타,연면적,363,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,계,동수,119,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,계,연면적,"294,212",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,주거용,동수,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,주거용,연면적,"120,598",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,상업용,동수,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,상업용,연면적,"41,824",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,공업용,동수,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,공업용,연면적,"6,505",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,문교용/사회용,동수,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,문교용/사회용,연면적,"91,678",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,기타,동수,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,성동구,기타,연면적,"33,607",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,계,동수,140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,계,연면적,"183,756",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,주거용,동수,76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,주거용,연면적,"88,984",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,상업용,동수,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,상업용,연면적,"37,979",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,공공용,동수,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,공공용,연면적,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,문교용/사회용,동수,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,문교용/사회용,연면적,"31,500",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,기타,동수,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,광진구,기타,연면적,"25,203",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,동대문구,계,동수,284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,동대문구,계,연면적,"190,571",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,동대문구,주거용,동수,106,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,동대문구,주거용,연면적,"62,463",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,동대문구,상업용,동수,151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,동대문구,상업용,연면적,"78,425",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,동대문구,공업용,동수,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,동대문구,공업용,연면적,297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,동대문구,문교용/사회용,동수,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
