Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2011,서울시,계,동수,"13,318","1,353",495,215,1,"10,603",651,"6,533",17,55,26,-,"6,281",154,"2,611",606,113,61,1,"1,443",387,"4,174",730,327,128,-,"2,879",110
2011,서울시,계,연면적,"81,334,155","135,135","13,622,846","10,224",-,"66,439,891","1,126,059","6,739,832","1,770","684,012","2,848",-,"5,930,516","120,686","6,944,600","45,294","3,429,373","2,837",-,"3,359,364","107,732","67,649,723","88,071","9,509,461","4,539",-,"57,150,011","897,641"
2011,서울시,주거용,동수,"6,227",534,12,61,-,"5,528",92,"4,994",10,8,18,-,"4,949",9,782,375,3,28,-,299,77,451,149,1,15,-,280,6
2011,서울시,주거용,연면적,"3,597,039","45,591","67,563","3,997",-,"3,469,539","10,349","3,292,391","1,421","65,828","2,090",-,"3,221,910","1,142","127,185","27,206","1,259","1,554",-,"90,830","6,336","177,463","16,964",476,353,-,"156,799","2,871"
2011,서울시,상업용,동수,"5,614",725,348,131,-,"3,984",426,"1,301",6,31,2,-,"1,140",122,"1,266",175,74,20,-,769,228,"3,047",544,243,109,-,"2,075",76
2011,서울시,상업용,연면적,"68,413,331","79,093","10,108,649","5,184",-,"57,477,394","743,011","2,521,766",336,"469,179",397,-,"1,980,972","70,882","5,348,283","14,733","2,981,678",969,-,"2,290,653","60,250","60,543,282","64,024","6,657,792","3,818",-,"53,205,769","611,879"
2011,서울시,농림수산업용,동수,2,-,-,-,-,-,2,2,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011,서울시,농림수산업용,연면적,794,-,-,-,-,-,794,794,-,-,-,-,-,794,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011,서울시,공업용,동수,57,5,2,-,-,47,3,19,-,1,-,-,16,2,6,-,-,-,-,5,1,32,5,1,-,-,26,-
2011,서울시,공업용,연면적,"836,828",964,"57,422",-,-,"776,693","1,749","330,108",-,565,-,-,"327,953","1,590",928,-,-,-,-,769,159,"505,792",964,"56,857",-,-,"447,971",-
2011,서울시,공공용,동수,51,-,3,-,-,43,5,17,-,1,-,-,16,-,28,-,-,-,-,24,4,6,-,2,-,-,3,1
2011,서울시,공공용,연면적,"358,176",-,"101,480",-,-,"165,498","91,198","121,232",-,"60,821",-,-,"60,411",-,"59,081",-,-,-,-,"58,130",951,"177,863",-,"40,659",-,-,"46,957","90,247"
2011,서울시,문교용/사회용,동수,"1,079",48,119,13,-,820,79,147,-,13,5,-,121,8,347,22,30,7,-,240,48,585,26,76,1,-,459,23
2011,서울시,문교용/사회용,연면적,"6,568,670","8,481","2,644,554",473,-,"3,699,620","215,542","333,337",-,"62,036",322,-,"235,400","35,579","938,186","2,705","319,826",111,-,"581,425","34,119","5,297,147","5,776","2,262,692",40,-,"2,882,795","145,844"
2011,서울시,기타,동수,288,41,11,10,1,181,44,53,1,1,1,-,39,11,182,34,6,6,1,106,29,53,6,4,3,-,36,4
2011,서울시,기타,연면적,"1,559,317","1,006","643,178",570,-,"851,147","63,416","140,204",13,"25,583",39,-,"103,870","10,699","470,937",650,"126,610",203,-,"337,557","5,917","948,176",343,"490,985",328,-,"409,720","46,800"
2011,종로구,계,동수,543,60,24,93,-,334,32,165,-,4,17,-,141,3,149,25,5,32,-,69,18,229,35,15,44,-,124,11
2011,종로구,계,연면적,"1,623,496","10,690","593,427","4,862",-,"899,581","114,936","245,272",-,"25,054","1,302",-,"216,875","2,041","357,211","2,363","235,428","1,471",-,"109,457","8,492","1,021,013","8,327","332,945","2,089",-,"573,249","104,403"
