Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2014,서울시,계,동수,"12,115","1,268",577,245,-,"9,323",702,"5,636",21,68,34,-,"5,340",173,"2,572",534,126,62,-,"1,432",418,"3,907",713,383,149,-,"2,551",111
2014,서울시,계,연면적,"41,055,994","145,726","16,064,313","14,235",-,"23,141,601","1,690,119","9,925,477","1,673","1,321,435","5,740",-,"8,293,457","303,172","8,895,998","51,455","5,010,416","3,053",-,"3,389,993","441,081","22,234,519","92,598","9,732,462","5,442",-,"11,458,151","945,866"
2014,서울시,주거용,동수,"5,863",475,18,92,-,"5,146",132,"4,558",17,11,32,-,"4,467",31,826,257,1,34,-,445,89,479,201,6,26,-,234,12
2014,서울시,주거용,연면적,"3,891,924","50,439","433,665","7,782",-,"3,389,435","10,603","3,259,495","1,510","43,242","5,417",-,"3,206,456","2,870","505,198","20,925","385,944","1,546",-,"91,844","4,939","127,231","28,004","4,479",819,-,"91,135","2,794"
2014,서울시,상업용,동수,"5,066",722,434,145,-,"3,313",452,868,4,45,2,-,702,115,"1,354",227,91,25,-,751,260,"2,844",491,298,118,-,"1,860",77
2014,서울시,상업용,연면적,"27,096,807","85,622","12,901,912","6,145",-,"12,755,302","1,347,826","4,051,612",163,"899,665",323,-,"2,868,779","282,682","7,028,097","24,762","4,078,037","1,318",-,"2,527,875","396,105","16,017,098","60,697","7,924,210","4,504",-,"7,358,648","669,039"
2014,서울시,공업용,동수,103,10,9,1,-,68,15,24,-,-,-,-,16,8,19,4,2,-,-,8,5,60,6,7,1,-,44,2
2014,서울시,공업용,연면적,"3,720,213","1,095","289,180",115,-,"3,407,973","21,850","869,339",-,-,-,-,"863,032","6,307","229,350",25,"9,781",-,-,"212,400","7,144","2,621,524","1,070","279,399",115,-,"2,332,541","8,399"
2014,서울시,공공용,동수,53,1,4,-,-,41,7,28,-,1,-,-,27,-,15,1,1,-,-,6,7,10,-,2,-,-,8,-
