Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2017,서울시,계,동수,"12,737","1,065",508,295,2,"10,233",634,"7,229",2,71,54,,"6,895",207,"2,161",390,140,86,-,"1,209",336,"3,347",673,297,155,2,"2,129",91
2017,서울시,계,연면적,"45,901,441","119,490","18,029,348","20,273",-,"26,499,370","1,232,960","9,228,430",74,"1,249,700","9,197",,"7,711,995","257,464","11,598,601","29,451","7,104,628","4,039",-,"4,161,839","298,644","25,074,410","89,965","9,675,020","7,037",-,"14,625,536","676,852"
2017,서울시,주거용,동수,"6,570",362,23,120,-,"5,966",99,"5,588",-,19,47,,"5,490",32,505,178,3,44,-,219,61,477,184,1,29,-,257,6
2017,서울시,주거용,연면적,"3,511,550","34,257","52,612","11,633",-,"3,383,115","29,933","3,268,508",-,"21,325","8,142",,"3,212,992","26,049","93,559","10,710","30,908","1,607",-,"46,716","3,618","149,483","23,547",379,"1,884",-,"123,407",266
2017,서울시,상업용,동수,"5,135",672,378,165,-,"3,493",427,"1,421",2,31,7,,"1,233",148,"1,300",194,105,33,-,755,213,"2,414",476,242,125,-,"1,505",66
2017,서울시,상업용,연면적,"30,929,468","81,583","14,843,339","8,160",-,"14,962,417","1,033,969","3,974,807",74,"993,760","1,055",,"2,776,485","203,433","8,636,366","17,168","5,418,629","1,952",-,"2,977,007","221,610","18,318,295","64,341","8,430,950","5,153",-,"9,208,925","608,926"
2017,서울시,농림수산업용,동수,5,-,-,-,-,-,5,5,-,-,-,,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,서울시,농림수산업용,연면적,"2,265",-,-,-,-,-,"2,265","2,265",-,-,-,,-,"2,265",-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,서울시,공업용,동수,102,1,5,-,-,82,14,30,-,2,-,,25,3,13,-,2,-,-,4,7,59,1,1,-,-,53,4
2017,서울시,공업용,연면적,"3,890,412",-,"99,330",-,-,"3,769,251","21,831","911,129",-,"22,129",-,,"877,839","11,161","258,777",-,"77,201",-,-,"172,748","8,828","2,720,506",-,-,-,-,"2,718,664","1,842"
2017,서울시,공공용,동수,49,-,8,-,-,37,4,20,-,2,-,,18,-,22,-,2,-,-,16,4,7,-,4,-,-,3,-
2017,서울시,공공용,연면적,"242,553",-,"9,591",-,-,"232,680",282,"86,480",-,"7,444",-,,"79,036",-,"141,157",-,"2,147",-,-,"138,728",282,"14,916",-,-,-,-,"14,916",-
2017,서울시,문교용/사회용,동수,728,17,90,5,-,568,48,134,-,17,-,,110,7,241,11,25,5,-,171,29,353,6,48,-,-,287,12
2017,서울시,문교용/사회용,연면적,"6,206,077","1,859","2,383,712",378,-,"3,688,838","131,290","807,144",-,"205,042",-,,"590,580","11,522","1,657,921",168,"934,979",378,-,"666,558","55,838","3,741,012","1,691","1,243,691",-,-,"2,431,700","63,930"
2017,서울시,기타,동수,148,13,4,5,2,87,37,31,-,-,-,,19,12,80,7,3,4,-,44,22,37,6,1,1,2,24,3
2017,서울시,기타,연면적,"1,119,116","1,791","640,764",102,-,"463,069","13,390","178,097",-,-,-,,"175,063","3,034","810,821","1,405","640,764",102,-,"160,082","8,468","130,198",386,-,-,-,"127,924","1,888"
2017,종로구,계,동수,559,75,45,105,-,307,27,166,-,4,10,,145,7,188,38,15,34,-,83,18,205,37,26,61,-,79,2
2017,종로구,계,연면적,"2,503,198","6,904","1,593,579","5,442",-,"777,756","119,517","164,938",-,"15,512",724,,"100,169","48,533","460,639","2,688","311,248","1,785",-,"105,814","39,104","1,877,621","4,216","1,266,819","2,933",-,"571,773","31,880"
2017,종로구,주거용,동수,163,23,1,34,-,99,6,89,-,-,7,,80,2,51,13,1,21,-,12,4,23,10,-,6,-,7,-
2017,종로구,주거용,연면적,"41,799","1,068",44,"1,726",-,"38,606",355,"37,904",-,-,590,,"37,173",141,"2,335",456,44,790,-,831,214,"1,560",612,-,346,-,602,-
2017,종로구,상업용,동수,330,46,33,69,-,166,16,65,-,1,3,,58,3,102,21,11,12,-,47,11,163,25,21,54,-,61,2
2017,종로구,상업용,연면적,"2,219,688","5,384","1,495,684","3,735",-,"635,499","79,386","111,459",-,"6,734",134,,"58,144","46,447","370,795","2,430","309,491","1,014",-,"56,801","1,059","1,737,434","2,954","1,179,459","2,587",-,"520,554","31,880"
2017,종로구,공공용,동수,5,-,2,-,-,3,-,2,-,2,-,,-,-,3,-,-,-,-,3,-,-,-,-,-,-,-,-
