"('Year',)","('sigName',)","('재정자립도',)"
2001,서울시,…
2001,본청,94.9
2001,종로구,72.3
2001,중구,95
2001,용산구,51.8
2001,성동구,42.2
2001,광진구,42.3
2001,동대문구,37
2001,중랑구,35.1
2001,성북구,43.7
2001,강북구,30.4
2001,도봉구,37.6
2001,노원구,33.5
2001,은평구,31.2
2001,서대문구,39.1
2001,마포구,46.7
2001,양천구,58.2
2001,강서구,44
2001,구로구,45.5
2001,금천구,37.6
2001,영등포구,78.8
2001,동작구,39.2
2001,관악구,31.4
2001,서초구,91.4
2001,강남구,90.8
2001,송파구,68.4
2001,강동구,41.8
