"('Year',)","('sigName',)","('재정자립도',)"
2005,서울시,…
2005,본청,95
2005,종로구,73.8
2005,중구,92.5
2005,용산구,55.3
2005,성동구,38
2005,광진구,41.6
2005,동대문구,38.3
2005,중랑구,31.1
2005,성북구,47.4
2005,강북구,29.1
2005,도봉구,37.2
2005,노원구,30.7
2005,은평구,35
2005,서대문구,43.5
2005,마포구,50.3
2005,양천구,58.2
2005,강서구,45.3
2005,구로구,47.1
2005,금천구,31.8
2005,영등포구,76
2005,동작구,47.1
2005,관악구,35.7
2005,서초구,92.6
2005,강남구,89.9
2005,송파구,83.7
2005,강동구,53.8
