"('Year',)","('sigName',)","('재정자립도',)"
2009,서울시 평균,92
2009,본청,90.4
2009,자치구 평균,50.8
2009,종로구,81.2
2009,중구,85.7
2009,용산구,60.4
2009,성동구,51
2009,광진구,47.1
2009,동대문구,44.5
2009,중랑구,30.2
2009,성북구,40.6
2009,강북구,35
2009,도봉구,37.2
2009,노원구,29.2
2009,은평구,35.3
2009,서대문구,41.9
2009,마포구,48.2
2009,양천구,50.8
2009,강서구,32.9
2009,구로구,40.1
2009,금천구,37.4
2009,영등포구,68.8
2009,동작구,44
2009,관악구,34.5
2009,서초구,78.5
2009,강남구,79.4
2009,송파구,74.6
2009,강동구,49
