"('Year',)","('sigName',)","('재정자립도',)"
2020,서울시 평균,76.1
2020,본청,77.9
2020,자치구 평균,28.4
2020,종로구,47
2020,중구,53.5
2020,용산구,39.3
2020,성동구,32.7
2020,광진구,26.2
2020,동대문구,23.2
2020,중랑구,17.5
2020,성북구,20
2020,강북구,16.8
2020,도봉구,18.4
2020,노원구,15.8
2020,은평구,17.9
2020,서대문구,23.4
2020,마포구,31.6
2020,양천구,25.2
2020,강서구,21.1
2020,구로구,22.2
2020,금천구,24.7
2020,영등포구,36
2020,동작구,26.4
2020,관악구,19.3
2020,서초구,54.7
2020,강남구,52.3
2020,송파구,37.6
2020,강동구,26.3
