"('Year',)","('sigName',)","('재정자립도',)"
2012,서울시 평균,90.2
2012,본청,88.7
2012,자치구 평균,46
2012,종로구,65.7
2012,중구,76.9
2012,용산구,61.6
2012,성동구,50.4
2012,광진구,37.7
2012,동대문구,41.6
2012,중랑구,30.7
2012,성북구,33.4
2012,강북구,29.6
2012,도봉구,30.1
2012,노원구,22.7
2012,은평구,30.9
2012,서대문구,40.8
2012,마포구,49.1
2012,양천구,39
2012,강서구,33.1
2012,구로구,36.8
2012,금천구,42.2
2012,영등포구,56.2
2012,동작구,44.4
2012,관악구,34
2012,서초구,81.5
2012,강남구,80.5
2012,송파구,63.3
2012,강동구,44.2
