Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2002,서울시,계,동수,"28,950","1,448",301,57,2,"25,291","1,851","24,153",156,190,14,1,"23,083",709,"4,107","1,219",88,41,1,"1,639","1,119",690,73,23,2,-,569,23
2002,서울시,계,연면적,"28,192,014","129,157","2,402,231","5,380","1,068","23,805,853","1,848,325","24,370,849","13,228","1,827,616","3,022",198,"22,026,718","500,067","3,180,796","103,441","413,407","2,016",870,"1,331,588","1,329,474","640,369","12,488","161,208",342,-,"447,547","18,784"
2002,서울시,주거용,동수,"21,362","1,002",62,30,1,"19,783",484,"19,401",107,49,13,1,"19,150",81,"1,840",877,12,16,-,533,402,121,18,1,1,-,100,1
2002,서울시,주거용,연면적,"13,440,576","79,027","27,920","3,394",198,"13,278,992","51,045","13,189,755","10,247","26,743","2,255",198,"13,131,285","19,027","216,574","65,803","1,141",908,-,"116,789","31,933","34,247","2,977",36,231,-,"30,918",85
2002,서울시,상업용,동수,"6,337",342,181,24,1,"4,714","1,075","4,286",29,120,1,-,"3,614",522,"1,754",297,49,23,1,843,541,297,16,12,-,-,257,12
2002,서울시,상업용,연면적,"11,436,044","36,455","2,129,853","1,850",870,"8,681,909","585,107","9,779,463","2,516","1,690,542",767,-,"7,713,570","372,068","1,221,192","31,346","289,937","1,083",870,"696,304","201,652","435,389","2,593","149,374",-,-,"272,035","11,387"
2002,서울시,농림수산업용,동수,3,-,-,-,-,-,3,2,-,-,-,-,-,2,1,-,-,-,-,-,1,-,-,-,-,-,-,-
2002,서울시,농림수산업용,연면적,"1,641",-,-,-,-,-,"1,641","1,517",-,-,-,-,-,"1,517",124,-,-,-,-,-,124,-,-,-,-,-,-,-
2002,서울시,공업용,동수,198,8,6,-,-,75,109,72,-,1,-,-,30,41,109,6,5,-,-,32,66,17,2,-,-,-,13,2
2002,서울시,공업용,연면적,"762,106",997,"20,713",-,-,"624,341","116,055","663,456",-,"10,772",-,-,"589,677","63,007","89,791",761,"8,846",-,-,"27,830","52,354","8,859",236,"1,095",-,-,"6,834",694
2002,서울시,공공용,동수,30,1,2,-,-,22,5,14,-,1,-,-,12,1,12,1,1,-,-,6,4,4,-,-,-,-,4,-
2002,서울시,공공용,연면적,"60,310",751,"29,277",-,-,"24,232","6,050","33,166",-,"26,230",-,-,"5,013","1,923","15,928",751,"3,047",-,-,"8,003","4,127","11,216",-,-,-,-,"11,216",-
2002,서울시,문교용/사회용,동수,780,66,50,2,-,565,97,216,1,19,-,-,172,24,326,29,21,1,-,209,66,238,36,10,1,-,184,7
2002,서울시,문교용/사회용,연면적,"2,147,233","9,308","191,126",121,-,"885,718","1,060,960","412,199",14,"70,026",-,-,"309,773","32,386","1,593,115","2,935","110,436",10,-,"457,778","1,021,956","141,919","6,359","10,664",111,-,"118,167","6,618"
2002,서울시,기타,동수,240,29,-,1,-,132,78,162,19,-,-,-,105,38,65,9,-,1,-,16,39,13,1,-,-,-,11,1
2002,서울시,기타,연면적,"344,104","2,619","3,342",15,-,"310,661","27,467","291,293",451,"3,303",-,-,"277,400","10,139","44,072","1,845",-,15,-,"24,884","17,328","8,739",323,39,-,-,"8,377",-
2002,종로구,계,동수,675,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,계,연면적,"568,406",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,주거용,동수,378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,주거용,연면적,"169,263",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,상업용,동수,246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,상업용,연면적,"323,864",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,공공용,동수,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,공공용,연면적,"1,542",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,문교용/사회용,동수,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,문교용/사회용,연면적,"65,729",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,기타,동수,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,종로구,기타,연면적,"8,008",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,계,동수,462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,계,연면적,"847,979",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,주거용,동수,172,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,주거용,연면적,"176,238",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,상업용,동수,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,상업용,연면적,"622,082",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,공업용,동수,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,공업용,연면적,"1,258",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,공공용,동수,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,공공용,연면적,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,문교용/사회용,동수,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,문교용/사회용,연면적,"14,493",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,기타,동수,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,중구,기타,연면적,"33,868",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,계,동수,618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,계,연면적,"637,804",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,주거용,동수,481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,주거용,연면적,"395,353",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,상업용,동수,118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,상업용,연면적,"169,233",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,공업용,동수,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,공업용,연면적,861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,공공용,동수,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,공공용,연면적,"26,230",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,문교용/사회용,동수,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,문교용/사회용,연면적,"23,863",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,기타,동수,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,용산구,기타,연면적,"22,264",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,성동구,계,동수,521,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,성동구,계,연면적,"480,902",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,성동구,주거용,동수,286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,성동구,주거용,연면적,"142,957",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,성동구,상업용,동수,157,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,성동구,상업용,연면적,"217,468",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,성동구,공업용,동수,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,성동구,공업용,연면적,"49,544",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
