Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2010,중구,상업용,연면적,"4,049,035","4,221","2,194,034","1,489","12,223","1,670,933","166,135","176,482",148,"63,723",-,99,"58,433","54,079","817,169",396,"496,131",93,"10,793","296,708","13,048","3,055,384","3,677","1,634,180","1,396","1,331","1,315,792","99,008"
2010,중구,농림수산업용,동수,3,2,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,2,1,-,-,-,1,-
2010,중구,농림수산업용,연면적,"3,009",373,-,-,-,"2,636",-,-,-,-,-,-,-,-,67,67,-,-,-,-,-,"2,942",306,-,-,-,"2,636",-
2010,중구,공업용,동수,14,-,11,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,11,-,-,3,-
2010,중구,공업용,연면적,"251,118",-,"230,921",-,-,"20,197",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"251,118",-,"230,921",-,-,"20,197",-
2010,중구,문교용/사회용,동수,59,1,25,-,-,31,2,1,-,-,-,-,1,-,7,-,1,-,-,4,2,51,1,24,-,-,26,-
2010,중구,문교용/사회용,연면적,"2,310,714","1,283","2,122,024",-,-,"175,888","11,519","11,401",-,-,-,-,"11,401",-,"18,152",-,262,-,-,"6,371","11,519","2,281,161","1,283","2,121,762",-,-,"158,116",-
2010,용산구,계,동수,239,33,7,11,-,179,9,57,1,1,-,-,54,1,49,6,3,4,-,30,6,133,26,3,7,-,95,2
2010,용산구,계,연면적,"1,075,665","3,440","320,486",703,-,"747,263","3,773","219,806",45,"18,359",-,-,"201,206",196,"90,835",784,83,481,-,"87,814","1,673","765,024","2,611","302,044",222,-,"458,243","1,904"
2010,용산구,주거용,동수,71,4,-,1,-,66,-,44,-,-,-,-,44,-,10,3,-,1,-,6,-,17,1,-,-,-,16,-
2010,용산구,주거용,연면적,"147,476",156,-,-,-,"147,320",-,"134,509",-,-,-,-,"134,509",-,"5,995",156,-,-,-,"5,839",-,"6,972",-,-,-,-,"6,972",-
2010,용산구,상업용,동수,137,29,4,8,-,90,6,10,1,-,-,-,8,1,25,3,2,1,-,16,3,102,25,2,7,-,66,2
2010,용산구,상업용,연면적,"549,281","3,284","35,544",703,-,"507,595","2,155","64,600",45,-,-,-,"64,359",196,"83,156",628,38,481,-,"81,954",55,"401,525","2,611","35,506",222,-,"361,282","1,904"
2010,용산구,농림수산업용,동수,1,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-
2010,용산구,농림수산업용,연면적,"1,618",-,-,-,-,-,"1,618",-,-,-,-,-,-,-,"1,618",-,-,-,-,-,"1,618",-,-,-,-,-,-,-
2010,용산구,문교용/사회용,동수,30,-,3,2,-,23,2,3,-,1,-,-,2,-,13,-,1,2,-,8,2,14,-,1,-,-,13,-
2010,용산구,문교용/사회용,연면적,"377,290",-,"284,942",-,-,"92,348",-,"20,697",-,"18,359",-,-,"2,338",-,66,-,45,-,-,21,-,"356,527",-,"266,538",-,-,"89,989",-
2010,성동구,계,동수,257,54,9,4,-,172,18,66,1,4,-,-,59,2,69,28,2,-,-,27,12,122,25,3,4,-,86,4
2010,성동구,계,연면적,"1,014,039","4,291","118,257",155,-,"862,330","29,006","451,604",51,"52,871",-,-,"392,902","5,780","61,893","1,456","22,395",-,-,"15,115","22,927","500,542","2,784","42,991",155,-,"454,313",299
2010,성동구,주거용,동수,56,28,-,1,-,26,1,22,1,-,-,-,21,-,29,24,-,-,-,4,1,5,3,-,1,-,1,-
2010,성동구,주거용,연면적,"135,062","1,666",-,-,-,"133,362",34,"131,160",51,-,-,-,"131,109",-,"3,568","1,281",-,-,-,"2,253",34,334,334,-,-,-,-,-
2010,성동구,상업용,동수,146,21,5,3,-,103,14,29,-,3,-,-,24,2,27,2,-,-,-,17,8,90,19,2,3,-,62,4
2010,성동구,상업용,연면적,"532,906","1,581","71,075",155,-,"431,533","28,562","113,005",-,"48,586",-,-,"58,639","5,780","30,818",160,-,-,-,"8,175","22,483","389,083","1,421","22,489",155,-,"364,719",299
2010,성동구,농림수산업용,동수,4,-,-,-,-,3,1,3,-,-,-,-,3,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-
2010,성동구,농림수산업용,연면적,"14,373",-,-,-,-,"14,145",228,"14,145",-,-,-,-,"14,145",-,228,-,-,-,-,-,228,-,-,-,-,-,-,-
2010,성동구,공업용,동수,21,4,-,-,-,16,1,9,-,-,-,-,9,-,4,1,-,-,-,2,1,8,3,-,-,-,5,-
2010,성동구,공업용,연면적,"189,534","1,029",-,-,-,"188,435",70,"185,557",-,-,-,-,"185,557",-,"1,213",-,-,-,-,"1,143",70,"2,764","1,029",-,-,-,"1,735",-
2010,성동구,문교용/사회용,동수,30,1,4,-,-,24,1,3,-,1,-,-,2,-,8,1,2,-,-,4,1,19,-,1,-,-,18,-
2010,성동구,문교용/사회용,연면적,"142,164",15,"47,182",-,-,"94,855",112,"7,737",-,"4,285",-,-,"3,452",-,"26,066",15,"22,395",-,-,"3,544",112,"108,361",-,"20,502",-,-,"87,859",-
