Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2016,서울시,계,동수,"14,273","1,175",458,290,-,"11,645",705,"8,443",7,63,48,,"8,090",235,"2,566",505,127,106,-,"1,450",378,"3,264",663,268,136,-,"2,105",92
2016,서울시,계,연면적,"37,094,690","117,911","12,064,364","26,712",-,"23,368,808","1,516,895","7,434,908",349,"862,726","11,446",,"6,423,064","137,323","8,523,284","32,767","4,166,351","8,432",-,"3,816,923","498,811","21,136,498","84,795","7,035,287","6,834",-,"13,128,821","880,761"
2016,서울시,주거용,동수,"7,995",406,31,92,-,"7,346",120,"6,845",4,21,40,,"6,756",24,717,239,7,39,-,343,89,433,163,3,13,-,247,7
2016,서울시,주거용,연면적,"3,713,122","33,730","51,049","9,905",-,"3,607,930","10,508","3,465,251",173,"46,893","7,037",,"3,406,755","4,393","111,510","11,144","3,585","2,549",-,"88,941","5,291","136,361","22,413",571,319,-,"112,234",824
2016,서울시,상업용,동수,"5,199",726,305,163,-,"3,530",475,"1,401",3,29,3,,"1,181",185,"1,429",243,82,40,-,841,223,"2,369",480,194,120,-,"1,508",67
2016,서울시,상업용,연면적,"23,772,047","78,843","9,009,078","9,425",-,"13,664,484","1,010,217","3,115,036",176,"640,297",907,,"2,381,449","92,207","5,665,130","19,638","2,981,784","2,147",-,"2,339,173","322,388","14,991,881","59,029","5,386,997","6,371",-,"8,943,862","595,622"
2016,서울시,농림수산업용,동수,5,-,-,-,-,1,4,3,-,-,-,,-,3,2,-,-,-,-,1,1,-,-,-,-,-,-,-
2016,서울시,농림수산업용,연면적,"2,523",-,-,-,-,"1,010","1,513",793,-,-,-,,-,793,"1,730",-,-,-,-,"1,010",720,-,-,-,-,-,-,-
2016,서울시,공업용,동수,61,4,5,-,-,42,10,16,-,3,-,,9,4,12,1,-,-,-,7,4,33,3,2,-,-,26,2
