"('Year',)","('sigName',)","('재정자립도',)"
2018,서울시 평균,79.2
2018,본청,80.6
2018,자치구 평균,29.3
2018,종로구,47.4
2018,중구,53.4
2018,용산구,41.1
2018,성동구,34.1
2018,광진구,27.1
2018,동대문구,25.6
2018,중랑구,19
2018,성북구,19.6
2018,강북구,17.6
2018,도봉구,18.5
2018,노원구,15.6
2018,은평구,18
2018,서대문구,25.4
2018,마포구,31.5
2018,양천구,26.8
2018,강서구,21.5
2018,구로구,22.5
2018,금천구,25.6
2018,영등포구,37.9
2018,동작구,26.8
2018,관악구,19.4
2018,서초구,53.4
2018,강남구,53.3
2018,송파구,39
2018,강동구,31
