"('Year',)","('sigName',)","('재정자립도',)"
2010,서울시 평균,85.8
2010,본청,83.4
2010,자치구 평균,49.3
2010,종로구,78.5
2010,중구,82.9
2010,용산구,62.7
2010,성동구,52
2010,광진구,44
2010,동대문구,46.2
2010,중랑구,30.5
2010,성북구,34.8
2010,강북구,31.7
2010,도봉구,35.9
2010,노원구,27.4
2010,은평구,33.8
2010,서대문구,38.6
2010,마포구,47.1
2010,양천구,43.6
2010,강서구,33.8
2010,구로구,40.1
2010,금천구,37.8
2010,영등포구,66.5
2010,동작구,45
2010,관악구,33.9
2010,서초구,79.8
2010,강남구,77.1
2010,송파구,73.9
2010,강동구,44.5
