"('Year',)","('sigName',)","('재정자립도',)"
2002,서울시,…
2002,본청,94.7
2002,종로구,75.7
2002,중구,93
2002,용산구,52.8
2002,성동구,41
2002,광진구,39
2002,동대문구,38.8
2002,중랑구,32
2002,성북구,44.5
2002,강북구,31.8
2002,도봉구,37.4
2002,노원구,33.2
2002,은평구,31.1
2002,서대문구,42.3
2002,마포구,44.7
2002,양천구,60.4
2002,강서구,45.6
2002,구로구,43.4
2002,금천구,39.7
2002,영등포구,81.9
2002,동작구,41.7
2002,관악구,32.6
2002,서초구,90.5
2002,강남구,87.7
2002,송파구,67.4
2002,강동구,43.3
