"('Year', 'Year', 'Year')","('sigName', 'sigName', 'sigName')","('세대', '세대', '세대')","('인구', '합계', '계')","('인구', '합계', '남자')","('인구', '합계', '여자')","('인구', '한국인', '계')","('인구', '한국인', '남자')","('인구', '한국인', '여자')","('인구', '등록외국인', '계')","('인구', '등록외국인', '남자')","('인구', '등록외국인', '여자')","('인구밀도', '인구밀도', '인구밀도(명/㎢)')","('인구밀도', '인구밀도', '면적(㎢)')","('세대당인구', '세대당인구', '세대당인구')","('65세이상고령자', '65세이상고령자', '65세이상고령자')"
2005,합계,"3,871,024","10,297,004","5,123,738","5,173,266","10,167,344","5,062,492","5,104,852","129,660","61,246","68,414","17,009",605.4,2.63,"735,902"
2005,종로구,"69,982","173,861","87,091","86,770","169,315","84,981","84,334","4,546","2,110","2,436","7,272",23.91,2.48,"17,217"
2005,중구,"55,101","134,420","67,062","67,358","130,027","64,995","65,032","4,393","2,067","2,326","13,495",9.96,2.44,"13,069"
2005,용산구,"97,324","240,077","118,268","121,809","230,260","113,158","117,102","9,817","5,110","4,707","10,979",21.87,2.47,"23,183"
2005,성동구,"131,725","342,691","171,858","170,833","337,744","169,346","168,398","4,947","2,512","2,435","20,341",16.85,2.6,"25,904"
2005,광진구,"147,077","380,480","189,497","190,983","375,613","187,320","188,293","4,867","2,177","2,690","22,304",17.06,2.59,"23,391"
2005,동대문구,"152,613","386,280","194,446","191,834","381,110","192,317","188,793","5,170","2,129","3,041","27,173",14.22,2.53,"32,189"
2005,중랑구,"159,674","429,922","214,675","215,247","427,373","213,775","213,598","2,549",900,"1,649","23,236",18.5,2.69,"29,434"
2005,성북구,"177,456","467,308","232,338","234,970","462,879","230,451","232,428","4,429","1,887","2,542","19,024",24.56,2.63,"38,788"
2005,강북구,"132,471","355,334","176,451","178,883","353,260","175,723","177,537","2,074",728,"1,346","15,055",23.6,2.68,"29,566"
2005,도봉구,"134,308","383,448","190,512","192,936","381,529","189,766","191,763","1,919",746,"1,173","18,436",20.8,2.85,"28,009"
2005,노원구,"215,166","624,855","307,569","317,286","622,003","306,356","315,647","2,852","1,213","1,639","17,640",35.42,2.9,"44,947"
2005,은평구,"178,816","473,456","234,477","238,979","470,751","233,418","237,333","2,705","1,059","1,646","15,934",29.71,2.65,"37,760"
2005,서대문구,"138,320","355,934","174,867","181,067","349,163","171,773","177,390","6,771","3,094","3,677","20,208",17.61,2.57,"31,654"
2005,마포구,"159,894","393,155","193,008","200,147","388,164","190,582","197,582","4,991","2,426","2,565","16,466",23.88,2.46,"31,547"
2005,양천구,"174,368","502,788","251,369","251,419","499,755","250,040","249,715","3,033","1,329","1,704","28,890",17.4,2.88,"29,840"
2005,강서구,"202,052","557,373","276,000","281,373","553,660","274,159","279,501","3,713","1,841","1,872","13,464",41.4,2.76,"36,223"
2005,구로구,"154,397","427,119","216,633","210,486","416,405","211,109","205,296","10,714","5,524","5,190","21,235",20.11,2.77,"27,550"
2005,금천구,"98,179","263,936","134,619","129,317","256,902","130,883","126,019","7,034","3,736","3,298","20,279",13.02,2.69,"17,153"
2005,영등포구,"159,762","421,327","213,122","208,205","408,386","206,376","202,010","12,941","6,746","6,195","17,151",24.57,2.64,"31,250"
2005,동작구,"158,192","414,668","205,898","208,770","410,481","203,993","206,488","4,187","1,905","2,282","25,367",16.35,2.62,"32,061"
2005,관악구,"220,879","537,235","273,470","263,765","530,020","270,064","259,956","7,215","3,406","3,809","18,168",29.57,2.43,"35,252"
2005,서초구,"152,245","406,875","198,665","208,210","401,736","196,268","205,468","5,139","2,397","2,742","8,651",47.03,2.67,"25,287"
2005,강남구,"211,338","547,775","265,943","281,832","540,909","262,628","278,281","6,866","3,315","3,551","13,853",39.54,2.59,"31,755"
2005,송파구,"222,169","610,023","301,510","308,513","605,840","299,659","306,181","4,183","1,851","2,332","18,007",33.88,2.75,"35,302"
2005,강동구,"167,516","466,664","234,390","232,274","464,059","233,352","230,707","2,605","1,038","1,567","18,987",24.58,2.79,"27,571"
