"('Year',)","('sigName',)","('재정자립도',)"
2011,서울시 평균,90.3
2011,본청,88.8
2011,자치구 평균,47.7
2011,종로구,72.1
2011,중구,77.1
2011,용산구,63.8
2011,성동구,51
2011,광진구,42.5
2011,동대문구,43.1
2011,중랑구,31.5
2011,성북구,35.8
2011,강북구,32.1
2011,도봉구,32.1
2011,노원구,27.7
2011,은평구,29.7
2011,서대문구,40
2011,마포구,49.3
2011,양천구,41.1
2011,강서구,34.5
2011,구로구,38.7
2011,금천구,41
2011,영등포구,59.5
2011,동작구,47.7
2011,관악구,34.3
2011,서초구,79.4
2011,강남구,82.8
2011,송파구,61.2
2011,강동구,47.7
