"('Year',)","('sigName',)","('재정자립도',)"
2003,서울시,…
2003,본청,95.1
2003,종로구,70.4
2003,중구,91.9
2003,용산구,45.9
2003,성동구,38
2003,광진구,37.3
2003,동대문구,34.5
2003,중랑구,30.3
2003,성북구,44.6
2003,강북구,30
2003,도봉구,35.1
2003,노원구,30.1
2003,은평구,29.1
2003,서대문구,38.8
2003,마포구,38.5
2003,양천구,42.9
2003,강서구,41.4
2003,구로구,40.6
2003,금천구,36.2
2003,영등포구,72.4
2003,동작구,42
2003,관악구,31.3
2003,서초구,89.8
2003,강남구,87.6
2003,송파구,62.9
2003,강동구,41.3
