"('Year',)","('sigName',)","('재정자립도',)"
2019,서울시 평균,76.5
2019,본청,78.4
2019,자치구 평균,28.1
2019,종로구,47.4
2019,중구,54.9
2019,용산구,39.2
2019,성동구,32.5
2019,광진구,26.7
2019,동대문구,23.8
2019,중랑구,18.1
2019,성북구,19.6
2019,강북구,16.8
2019,도봉구,17.8
2019,노원구,15.4
2019,은평구,17.5
2019,서대문구,24.1
2019,마포구,30.7
2019,양천구,24.5
2019,강서구,19.7
2019,구로구,21.8
2019,금천구,25.3
2019,영등포구,35.7
2019,동작구,26
2019,관악구,18.7
2019,서초구,53.3
2019,강남구,54.4
2019,송파구,38.4
2019,강동구,22.2
