Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2006,서울시,계,동수,"10,606","1,605",428,269,38,"7,229","1,037","4,719",65,130,11,3,"4,086",424,"2,429",666,81,39,18,"1,092",533,"3,458",874,217,219,17,"2,051",80
2006,서울시,계,연면적,"31,694,843","210,202","10,532,541","14,712","91,803","19,437,271","1,408,314","9,257,468","4,410","1,302,647","1,696",111,"7,239,947","708,657","8,107,495","81,364","3,476,175","2,126","1,365","4,349,944","196,521","14,329,880","124,428","5,753,719","10,890","90,327","7,847,380","503,136"
2006,서울시,주거용,동수,"4,012",652,45,69,12,"3,097",137,"2,891",46,21,10,2,"2,774",38,674,374,1,17,7,176,99,447,232,23,42,3,147,-
2006,서울시,주거용,연면적,"9,174,623","72,838","1,541,317","4,374","1,314","7,542,162","12,618","5,077,498","2,969","137,701","1,652",52,"4,930,830","4,294","165,164","38,186",920,879,805,"116,050","8,324","3,931,961","31,683","1,402,696","1,843",457,"2,495,282",-
2006,서울시,상업용,동수,"5,523",846,268,184,22,"3,470",733,"1,543",18,78,1,1,"1,131",314,"1,402",252,59,21,8,703,359,"2,578",576,131,162,13,"1,636",60
2006,서울시,상업용,연면적,"17,988,185","115,153","7,257,571","9,543","90,194","9,358,944","1,156,780","3,185,030","1,227","765,348",44,59,"1,785,314","633,038","6,258,426","33,214","3,010,412","1,165",445,"3,120,911","92,279","8,544,729","80,712","3,481,811","8,334","89,690","4,452,719","431,463"
2006,서울시,농림수산업용,동수,7,4,-,-,-,-,3,3,-,-,-,-,-,3,1,1,-,-,-,-,-,3,3,-,-,-,-,-
2006,서울시,농림수산업용,연면적,851,70,-,-,-,-,781,781,-,-,-,-,-,781,70,70,-,-,-,-,-,-,-,-,-,-,-,-
2006,서울시,공업용,동수,124,12,4,4,-,54,50,35,-,2,-,-,16,17,55,9,1,-,-,21,24,34,3,1,4,-,17,9
2006,서울시,공업용,연면적,"581,607","3,135","143,354",165,-,"349,080","85,873","323,686",-,"133,085",-,-,"167,306","23,295","119,515","1,774",-,-,-,"105,640","12,101","138,406","1,361","10,269",165,-,"76,134","50,477"
2006,서울시,공공용,동수,850,84,105,2,3,589,67,202,1,26,-,-,161,14,275,26,19,1,3,183,43,373,57,60,1,-,245,10
2006,서울시,공공용,연면적,"3,532,192","18,106","1,408,819",101,115,"1,966,812","138,239","544,520",214,"157,761",-,-,"351,717","34,828","1,479,747","7,492","392,115",82,115,"997,644","82,299","1,507,925","10,400","858,943",19,-,"617,451","21,112"
2006,서울시,문교용/사회용,동수,16,1,2,-,1,11,1,1,-,1,-,-,-,-,9,-,1,-,-,7,1,6,1,-,-,1,4,-
