Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2004,서울시,계,동수,"8,833","1,201",268,57,-,"5,896","1,411","4,670",88,126,18,-,"3,922",516,"3,406","1,027",91,39,-,"1,372",877,757,86,51,-,-,602,18
2004,서울시,계,연면적,"11,959,615","118,807","2,182,431","5,818",-,"9,184,206","468,353","8,182,936","6,447","1,109,514","2,780",-,"6,830,418","233,777","2,967,340","94,372","900,692","2,902",-,"1,754,294","215,080","809,339","17,988","172,225",136,-,"599,494","19,496"
2004,서울시,주거용,동수,"3,610",692,10,35,-,"2,612",261,"2,441",48,7,12,-,"2,322",52,"1,107",635,2,23,-,239,208,62,9,1,-,-,51,1
2004,서울시,주거용,연면적,"3,012,464","60,799","9,408","3,532",-,"2,918,816","19,909","2,857,562","3,697","7,868","1,933",-,"2,837,311","6,753","135,883","53,276",301,"1,599",-,"67,694","13,013","19,019","3,826","1,239",-,-,"13,811",143
2004,서울시,상업용,동수,"3,810",354,169,16,-,"2,357",914,"1,822",24,92,4,-,"1,303",399,"1,662",314,56,12,-,775,505,326,16,21,-,-,279,10
2004,서울시,상업용,연면적,"5,892,226","38,036","1,700,463","1,548",-,"3,835,683","316,496","3,549,975","1,806","760,571",525,-,"2,608,158","178,915","1,790,542","33,670","798,010","1,007",-,"834,803","123,052","551,709","2,560","141,882",16,-,"392,722","14,529"
2004,서울시,농림수산업용,동수,5,2,-,-,-,1,2,-,-,-,-,-,-,-,5,2,-,-,-,1,2,-,-,-,-,-,-,-
2004,서울시,농림수산업용,연면적,"1,243",540,-,-,-,-,703,-,-,-,-,-,-,-,"1,243",540,-,-,-,-,703,-,-,-,-,-,-,-
2004,서울시,공업용,동수,138,12,6,1,-,61,58,46,-,5,-,-,24,17,80,10,1,1,-,27,41,12,2,-,-,-,10,-
2004,서울시,공업용,연면적,"1,018,238",831,"227,855",186,-,"766,070","23,296","965,801",-,"226,910",-,-,"725,948","12,943","48,173",510,945,186,-,"36,179","10,353","4,264",321,-,-,-,"3,943",-
2004,서울시,공공용,동수,31,1,2,-,-,21,7,5,-,-,-,-,4,1,24,1,1,-,-,16,6,2,-,1,-,-,1,-
