Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2008,서울시,계,동수,"12,610","1,556",431,253,14,"9,522",834,"6,521",34,90,12,1,"6,032",354,"1,685",419,72,29,5,780,380,"4,047","1,039",225,207,6,"2,488",82
2008,서울시,계,연면적,"14,432,457.5","185,586.3","3,447,953.87","15,459.47",856.31,"10,331,752","450,849.78","7,855,637.95","3,747.85","1,666,682.58","2,214.57",216.37,"5,962,573.37","222,295","3,446,078.72","39,393","738,996.12","1,550",185,"2,518,046.65","147,907.79","2,100,569.65","125,696.46","309,817.7","11,051.94",564.94,"1,600,800.35","49,638.26"
2008,서울시,주거용,동수,"5,469",432,15,30,3,"4,798",191,"4,641",19,9,10,-,"4,490",113,480,254,1,7,2,143,73,323,148,3,13,1,152,6
2008,서울시,주거용,연면적,"2,932,249.13","40,044.01","103,790.91","3,737.57",116,"2,773,630","10,930.84","2,622,042.25","2,211.85","41,741.01","2,089.57",-,"2,572,468.98","3,531","92,472.56","19,970",41,399,116,"64,980.08","6,735","207,036.83","16,614.68","56,883.41",780,80,"132,075.74",633
2008,서울시,상업용,동수,"5,814","1,036",284,203,8,"3,784",499,"1,571",13,60,2,1,"1,300",195,876,140,49,15,3,445,224,"3,041",828,132,185,4,"1,828",58
2008,서울시,상업용,연면적,"6,548,128.19","129,527.59","2,622,044.72","10,195.94",406.31,"3,540,804","245,149.45","3,223,111.46","1,316","1,265,268.33",125,216.37,"1,840,258.39","115,927","1,051,778.69","15,893","445,446.12",503,69,"519,454.08","70,413.82","1,323,744.06","99,072.92","191,234.29","9,567.94",150.94,"988,638.71","35,079.26"
2008,서울시,농림수산업용,동수,6,-,-,-,-,2,4,3,-,-,-,-,-,3,3,-,-,-,-,2,1,-,-,-,-,-,-,-
2008,서울시,농림수산업용,연면적,"1,982.87",-,-,-,-,643,"1,340","1,274",-,-,-,-,-,"1,274",708.87,-,-,-,-,642.87,66,-,-,-,-,-,-,-
2008,서울시,공업용,동수,91,7,6,4,-,55,19,41,-,2,-,-,31,8,24,2,2,-,-,9,11,26,5,2,4,-,15,-
2008,서울시,공업용,연면적,"1,341,139.59","1,696","175,789",466,-,"1,151,467","11,722","1,177,312",-,"125,244",-,-,"1,044,449","7,619","53,558","1,025","46,767",-,-,"1,663","4,103","110,269.59",671,"3,778",466,-,"105,354.59",-
2008,서울시,공공용,동수,23,-,4,-,-,17,2,8,-,1,-,-,7,-,17,-,3,-,-,11,3,1,-,-,-,-,1,-
2008,서울시,공공용,연면적,"114,795.29",-,"45,130",-,-,"64,904","4,761","12,029.29",-,"2,351",-,-,"9,678.29",-,"97,561",-,"42,779",-,-,"48,591","6,191","3,169",-,-,-,-,"3,169",-
2008,서울시,문교용/사회용,동수,"1,087",70,115,8,2,804,88,199,-,17,-,-,166,16,266,21,15,7,-,167,56,607,50,86,-,1,457,13
2008,서울시,문교용/사회용,연면적,"3,344,252.44","12,788.86","482,534.24",736,334,"2,685,585","162,274.3","731,935",-,"231,140.24",-,-,"417,546.76","83,248","2,124,412.59","2,412","195,075",648,-,"1,869,674.62","56,602.97","429,755.17","11,273.86","50,606",-,334,"355,200.31","12,341"
2008,서울시,기타,동수,120,11,7,8,1,62,31,58,1,1,-,-,38,18,19,2,2,-,-,3,12,55,8,2,5,-,35,5
2008,서울시,기타,연면적,"149,909.99","1,529.84","18,665",323.96,-,"114,719","14,672.19","87,933.95",14,842,-,-,"78,171.95","8,906","25,818.01",93,"8,888",-,-,"13,041","3,796","26,595","1,094","7,316",238,-,"16,362","1,585"
2008,본청,계,동수,9,-,9,-,-,-,-,3,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008,본청,계,연면적,"741,885.83",-,"741,885.83",-,-,-,-,"137,336.31",-,"137,327.36",-,-,8.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008,본청,주거용,동수,2,-,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008,본청,주거용,연면적,"42,336.5",-,"42,336.5",-,-,-,-,"37,809.01",-,"37,809.01",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008,본청,상업용,동수,7,-,7,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008,본청,상업용,연면적,"699,549.33",-,"699,549.33",-,-,-,-,"99,518.35",-,"99,518.35",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008,본청,기타,동수,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008,본청,기타,연면적,-,-,-,-,-,-,-,8.95,-,-,-,-,8.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008,종로구,계,동수,606,112,40,72,-,345,37,145,3,4,4,-,124,10,144,41,8,12,-,64,19,317,68,28,55,-,158,8
2008,종로구,계,연면적,"483,058.01","12,709.01","171,526","3,874",-,"225,968","68,981","199,560",406,"54,373",656,-,"85,399","58,726","195,070.01","2,549","102,891",428,-,"81,267","7,935","86,661","9,754","13,760","2,702",-,"58,125","2,320"
2008,종로구,주거용,동수,147,35,-,14,-,87,11,72,2,-,4,-,64,2,50,27,-,3,-,12,8,26,6,-,7,-,12,1
2008,종로구,주거용,연면적,"43,322","2,032",-,959,-,"39,617",714,"33,963",251,-,656,-,"32,959",97,"5,331","1,183",-,72,-,"3,328",517,"4,259",598,-,231,-,"3,330",100
2008,종로구,상업용,동수,374,66,20,53,-,218,17,62,1,4,-,-,52,5,67,8,6,8,-,38,7,245,57,10,45,-,128,5
2008,종로구,상업용,연면적,"322,447","8,996","167,240","2,600",-,"134,873","8,738","98,974",155,"54,373",-,-,"43,563",883,"163,271",708,"102,888",320,-,"52,265","7,090","60,202","8,133","9,979","2,280",-,"39,045",765
2008,종로구,공업용,동수,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-
