Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2018,서울시,계,동수,"11,726",991,509,286,-,"9,293",647,"6,325",3,66,53,,"5,978",225,"2,016",305,139,58,-,"1,205",309,"3,385",683,304,175,-,"2,110",113
2018,서울시,계,연면적,"54,593,211","133,394","30,170,497","18,764",-,"23,082,404","1,188,152","7,062,266",353,"585,286","8,648",,"6,321,532","146,447","27,042,428","33,077","22,971,881","2,152",-,"3,828,016","207,302","20,488,517","99,964","6,613,330","7,964",-,"12,932,856","834,403"
2018,서울시,주거용,동수,"5,595",293,27,90,-,"5,116",69,"4,707",3,19,46,,"4,618",21,455,134,4,23,-,255,39,433,156,4,21,-,243,9
2018,서울시,주거용,연면적,"3,045,996","32,966","132,185","9,208",-,"2,861,048","10,589","2,726,272",353,"58,666","7,902",,"2,656,188","3,163","113,902","9,164",683,900,-,"99,627","3,528","205,822","23,449","72,836",406,-,"105,233","3,898"
2018,서울시,상업용,동수,"5,067",665,372,184,-,"3,412",434,"1,358",-,33,6,,"1,181",138,"1,176",155,98,26,-,685,212,"2,533",510,241,152,-,"1,546",84
2018,서울시,상업용,연면적,"42,328,066","84,522","27,791,188","9,114",-,"13,674,219","769,023","3,153,222",-,"362,350",493,,"2,684,305","106,074","24,441,677","15,298","22,089,424","1,089",-,"2,167,893","167,973","14,733,167","69,224","5,339,414","7,532",-,"8,822,021","494,976"
2018,서울시,농림수산업용,동수,9,-,-,-,-,-,9,9,-,-,-,,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018,서울시,농림수산업용,연면적,"4,523",-,-,-,-,-,"4,523","4,523",-,-,-,,-,"4,523",-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018,서울시,공업용,동수,75,-,5,1,-,58,11,23,-,2,-,,18,3,11,-,1,-,-,5,5,41,-,2,1,-,35,3
2018,서울시,공업용,연면적,"2,532,551",-,"75,522",-,-,"2,434,608","22,421","471,879",-,"58,326",-,,"408,720","4,833","224,546",-,-,-,-,"217,565","6,981","1,836,126",-,"17,196",-,-,"1,808,323","10,607"
2018,서울시,공공용,동수,68,1,3,-,-,31,33,51,-,1,-,,20,30,16,1,2,-,-,10,3,1,-,-,-,-,1,-
2018,서울시,공공용,연면적,"238,882",-,"118,040",-,-,"115,901","4,941","162,322",-,"48,722",-,,"109,544","4,056","72,758",-,"69,318",-,-,"2,555",885,"3,802",-,-,-,-,"3,802",-
2018,서울시,문교용/사회용,동수,762,17,96,9,-,586,54,134,-,10,1,,116,7,278,8,29,8,-,203,30,350,9,57,-,-,267,17
2018,서울시,문교용/사회용,연면적,"5,866,487","12,076","1,762,991",361,-,"3,722,259","368,800","492,875",-,"47,530",253,,"425,653","19,439","1,865,232","6,159","531,577",108,-,"1,302,949","24,439","3,508,380","5,917","1,183,884",-,-,"1,993,657","324,922"
2018,서울시,기타,동수,150,15,6,2,-,90,37,43,-,1,-,,25,17,80,7,5,1,-,47,20,27,8,-,1,-,18,-
2018,서울시,기타,연면적,"576,706","3,830","290,571",81,-,"274,369","7,855","51,173",-,"9,692",-,,"37,122","4,359","324,313","2,456","280,879",55,-,"37,427","3,496","201,220","1,374",-,26,-,"199,820",-
2018,종로구,계,동수,569,61,36,96,-,353,23,200,-,5,11,,180,4,133,21,9,20,-,69,14,236,40,22,65,-,104,5
2018,종로구,계,연면적,"2,530,856","12,905","745,948","4,913",-,"1,676,599","90,491","473,297",-,"5,689","1,009",,"465,662",937,"828,472","7,977","220,565",736,-,"513,885","85,309","1,229,087","4,928","519,694","3,168",-,"697,052","4,245"
2018,종로구,주거용,동수,145,14,1,19,-,109,2,98,-,-,6,,91,1,31,10,-,9,-,11,1,16,4,1,4,-,7,-
2018,종로구,주거용,연면적,"114,103","1,961","51,195",937,-,"59,941",69,"55,966",-,-,593,,"55,353",20,"4,808","1,055",-,268,-,"3,436",49,"53,329",906,"51,195",76,-,"1,152",-
2018,종로구,상업용,동수,351,42,27,75,-,188,19,80,-,3,5,,69,3,73,10,6,10,-,36,11,198,32,18,60,-,83,5
2018,종로구,상업용,연면적,"2,013,552","4,337","620,389","3,895",-,"1,295,108","89,823","379,454",-,705,416,,"377,416",917,"597,479",850,"206,856",413,-,"304,699","84,661","1,036,619","3,487","412,828","3,066",-,"612,993","4,245"
2018,종로구,공공용,동수,3,-,-,-,-,3,-,3,-,-,-,,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018,종로구,공공용,연면적,"7,343",-,-,-,-,"7,343",-,"7,343",-,-,-,,"7,343",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018,종로구,문교용/사회용,동수,58,4,8,-,-,44,2,11,-,2,-,,9,-,27,1,3,-,-,21,2,20,3,3,-,-,14,-
2018,종로구,문교용/사회용,연면적,"380,308","6,500","74,364",-,-,"298,845",599,"15,344",-,"4,984",-,,"10,360",-,"225,958","6,072","13,709",-,-,"205,578",599,"139,006",428,"55,671",-,-,"82,907",-
2018,종로구,기타,동수,12,1,-,2,-,9,-,8,-,-,-,,8,-,2,-,-,1,-,1,-,2,1,-,1,-,-,-
2018,종로구,기타,연면적,"15,550",107,-,81,-,"15,362",-,"15,190",-,-,-,,"15,190",-,227,-,-,55,-,172,-,133,107,-,26,-,-,-
2018,중구,계,동수,339,30,64,13,-,201,31,85,-,5,-,,68,12,98,8,26,1,-,54,9,156,22,33,12,-,79,10
2018,중구,계,연면적,"4,397,372","5,099","3,099,694",664,-,"988,666","303,249","214,462",-,"89,413",-,,"120,032","5,017","2,476,442",672,"1,950,747",47,-,"521,537","3,439","1,706,468","4,427","1,059,534",617,-,"347,097","294,793"
2018,중구,주거용,동수,49,4,-,2,-,42,1,33,-,-,-,,33,-,6,2,-,1,-,3,-,10,2,-,1,-,6,1
2018,중구,주거용,연면적,"31,915",221,-,76,-,"31,618",-,"29,143",-,-,-,,"29,143",-,457,221,-,47,-,189,-,"2,315",-,-,29,-,"2,286",-
2018,중구,상업용,동수,260,25,58,11,-,142,24,46,-,5,-,,31,10,78,6,22,-,-,43,7,136,19,31,11,-,68,7
2018,중구,상업용,연면적,"3,854,710","4,878","2,925,554",588,-,"817,161","106,529","176,421",-,"89,413",-,,"82,090","4,918","2,199,193",451,"1,791,032",-,-,"404,346","3,364","1,479,096","4,427","1,045,109",588,-,"330,725","98,247"
2018,중구,공업용,동수,1,-,-,-,-,1,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-
2018,중구,공업용,연면적,"4,125",-,-,-,-,"4,125",-,-,-,-,-,,-,-,-,-,-,-,-,-,-,"4,125",-,-,-,-,"4,125",-
2018,중구,공공용,동수,3,-,-,-,-,3,-,1,-,-,-,,1,-,2,-,-,-,-,2,-,-,-,-,-,-,-,-
2018,중구,공공용,연면적,"7,034",-,-,-,-,"7,034",-,"6,681",-,-,-,,"6,681",-,353,-,-,-,-,353,-,-,-,-,-,-,-,-
2018,중구,문교용/사회용,동수,19,-,4,-,-,12,3,3,-,-,-,,2,1,8,-,2,-,-,6,-,8,-,2,-,-,4,2
2018,중구,문교용/사회용,연면적,"339,592",-,"14,537",-,-,"128,509","196,546","1,899",-,-,-,,"1,899",-,"116,761",-,112,-,-,"116,649",-,"220,932",-,"14,425",-,-,"9,961","196,546"
2018,중구,기타,동수,7,1,2,-,-,1,3,2,-,-,-,,1,1,4,-,2,-,-,-,2,1,1,-,-,-,-,-
2018,중구,기타,연면적,"159,996",-,"159,603",-,-,219,174,318,-,-,-,,219,99,"159,678",-,"159,603",-,-,-,75,-,-,-,-,-,-,-
2018,용산구,계,동수,378,85,11,27,-,238,17,144,1,1,2,,132,8,83,21,5,8,-,41,8,151,63,5,17,-,65,1
2018,용산구,계,연면적,"1,761,162","13,068","877,742","1,936",-,"864,638","3,778","187,980",16,"48,722",226,,"136,217","2,799","841,998","2,386","792,594",490,-,"45,696",832,"731,184","10,666","36,426","1,220",-,"682,725",147
2018,용산구,주거용,동수,133,13,1,4,-,112,3,93,1,-,1,,89,2,21,6,-,2,-,12,1,19,6,1,1,-,11,-
2018,용산구,주거용,연면적,"79,670","1,558","18,213",375,-,"59,200",324,"46,409",16,-,149,,"45,985",259,"6,815",565,-,202,-,"5,983",65,"26,446",977,"18,213",24,-,"7,232",-
2018,용산구,상업용,동수,224,72,7,18,-,114,13,49,-,-,1,,42,6,48,15,5,1,-,21,6,127,57,2,16,-,51,1
2018,용산구,상업용,연면적,"1,541,707","11,510","810,807","1,542",-,"714,422","3,426","52,489",-,-,77,,"49,872","2,540","816,114","1,821","792,594",269,-,"20,691",739,"673,104","9,689","18,213","1,196",-,"643,859",147
2018,용산구,공공용,동수,2,-,1,-,-,1,-,2,-,1,-,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018,용산구,공공용,연면적,"89,082",-,"48,722",-,-,"40,360",-,"89,082",-,"48,722",-,,"40,360",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
