Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2015,서울시,계,동수,"14,870","1,369",435,273,1,"12,034",758,"8,649",11,55,62,,"8,333",188,"2,636",566,110,59,-,"1,442",459,"3,585",792,270,152,1,"2,259",111
2015,서울시,계,연면적,"37,195,557","140,382","9,950,583","21,081",-,"25,452,689","1,630,822","10,449,920",434,"1,085,178","10,578",,"9,216,822","136,908","5,851,086","46,756","2,718,580","3,570",-,"2,377,787","704,393","20,894,551","93,192","6,146,825","6,933",-,"13,858,080","789,521"
2015,서울시,주거용,동수,"8,502",477,21,108,-,"7,768",128,"7,258",8,16,49,,"7,161",24,742,265,3,28,-,348,98,502,204,2,31,-,259,6
2015,서울시,주거용,연면적,"4,711,292","40,973","10,955","10,789",-,"4,636,448","12,127","4,444,692",297,"10,279","9,005",,"4,421,243","3,868","94,852","16,020",278,896,-,"72,325","5,333","171,748","24,656",398,888,-,"142,880","2,926"
2015,서울시,상업용,동수,"5,326",847,315,145,1,"3,510",508,"1,180",3,29,5,,"1,006",137,"1,529",276,78,23,-,866,286,"2,617",568,208,117,1,"1,638",85
2015,서울시,상업용,연면적,"23,712,029","89,813","7,568,606","7,398",-,"14,778,522","1,267,690","4,035,887",137,"692,675",711,,"3,240,851","101,513","4,125,865","25,674","2,079,718","1,202",-,"1,449,758","569,513","15,550,277","64,002","4,796,213","5,485",-,"10,087,913","596,664"
2015,서울시,농림수산업용,동수,5,-,-,-,-,1,4,2,-,-,-,,1,1,3,-,-,-,-,-,3,-,-,-,-,-,-,-
2015,서울시,농림수산업용,연면적,"2,396",-,-,-,-,399,"1,997",596,-,-,-,,399,197,"1,800",-,-,-,-,-,"1,800",-,-,-,-,-,-,-
2015,서울시,공업용,동수,87,1,4,2,-,61,19,27,-,-,-,,20,7,16,1,1,-,-,4,10,44,-,3,2,-,37,2
2015,서울시,공업용,연면적,"2,333,235",-,"36,852",26,-,"2,258,898","37,459","640,724",-,-,-,,"636,481","4,243","33,597",-,104,-,-,"4,126","29,367","1,658,914",-,"36,748",26,-,"1,618,291","3,849"
2015,서울시,공공용,동수,43,1,7,-,-,32,3,15,-,2,-,,12,1,21,1,2,-,-,16,2,7,-,3,-,-,4,-
2015,서울시,공공용,연면적,"447,443",43,"306,398",-,-,"76,467","64,535","40,215",-,"16,268",-,,"23,901",46,"275,823",43,"169,838",-,-,"41,453","64,489","131,405",-,"120,292",-,-,"11,113",-
2015,서울시,문교용/사회용,동수,764,25,83,15,-,570,71,131,-,6,8,,111,6,254,11,25,5,-,165,48,379,14,52,2,-,294,17
2015,서울시,문교용/사회용,연면적,"5,035,338","5,040","1,851,530","2,561",-,"2,939,260","236,947","995,511",-,"347,201",862,,"624,701","22,747","1,240,426","2,184","468,642","1,165",-,"737,347","31,088","2,799,401","2,856","1,035,687",534,-,"1,577,212","183,112"
2015,서울시,기타,동수,143,18,5,3,-,92,25,36,-,2,-,,22,12,71,12,1,3,-,43,12,36,6,2,-,-,27,1
2015,서울시,기타,연면적,"953,824","4,513","176,242",307,-,"762,695","10,067","292,295",-,"18,755",-,,"269,246","4,294","78,723","2,835",-,307,-,"72,778","2,803","582,806","1,678","157,487",-,-,"420,671","2,970"
2015,본청,계,동수,7,-,2,-,-,5,-,7,-,2,-,,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,본청,계,연면적,"494,746",-,"288,699",-,-,"206,047",-,"494,746",-,"288,699",-,,"206,047",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,본청,문교용/사회용,동수,7,-,2,-,-,5,-,7,-,2,-,,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,본청,문교용/사회용,연면적,"494,746",-,"288,699",-,-,"206,047",-,"494,746",-,"288,699",-,,"206,047",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
