Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2013,서울시,계,동수,"11,385","1,026",456,230,-,"9,064",609,"5,122",6,49,21,-,"4,881",165,"2,330",414,109,64,-,"1,412",331,"3,933",606,298,145,-,"2,771",113
2013,서울시,계,연면적,"43,399,353","121,889","15,476,108","11,672",-,"26,750,645","1,039,039","6,639,072",238,"508,689","2,163",-,"6,009,703","118,279","9,056,185","29,613","4,609,355","3,593",-,"4,139,625","273,999","27,704,096","92,038","10,358,064","5,916",-,"16,601,317","646,761"
2013,서울시,주거용,동수,"5,126",365,15,68,-,"4,591",87,"4,064",6,13,14,-,"4,014",17,640,210,-,37,-,332,61,422,149,2,17,-,245,9
2013,서울시,주거용,연면적,"3,405,670","34,240","82,725","3,825",-,"3,275,894","8,986","3,085,160",238,"23,794","1,705",-,"3,055,801","3,622","77,982","11,976",-,"1,425",-,"60,687","3,894","242,528","22,026","58,931",695,-,"159,406","1,470"
2013,서울시,상업용,동수,"4,875",601,295,153,-,"3,407",419,800,-,16,6,-,655,123,"1,258",168,73,20,-,787,210,"2,817",433,206,127,-,"1,965",86
2013,서울시,상업용,연면적,"28,067,113","73,197","10,155,549","6,436",-,"16,919,923","912,008","2,333,729",-,"321,193",315,-,"1,910,700","101,521","4,318,165","16,085","2,259,962",955,-,"1,800,079","241,084","21,415,219","57,112","7,574,394","5,166",-,"13,209,144","569,403"
2013,서울시,농림수산업용,동수,1,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-
2013,서울시,농림수산업용,연면적,23,-,-,-,-,23,-,-,-,-,-,-,-,-,23,-,-,-,-,23,-,-,-,-,-,-,-,-
2013,서울시,공업용,동수,73,3,1,-,-,58,11,21,-,1,-,-,15,5,10,1,-,-,-,4,5,42,2,-,-,-,39,1
2013,서울시,공업용,연면적,"1,365,727",676,"11,509",-,-,"1,348,157","5,385","476,842",-,"11,509",-,-,"462,485","2,848","3,580",25,-,-,-,"2,969",586,"885,305",651,-,-,-,"882,703","1,951"
2013,서울시,공공용,동수,77,7,13,-,-,50,7,38,-,8,-,-,28,2,33,7,3,-,-,18,5,6,-,2,-,-,4,-
2013,서울시,공공용,연면적,"423,957",-312,"221,255",-,-,"200,776","2,238","214,552",-,"70,137",-,-,"142,488","1,927","160,075",-312,"103,948",-,-,"56,128",311,"49,330",-,"47,170",-,-,"2,160",-
2013,서울시,문교용/사회용,동수,"1,031",35,125,8,-,807,56,122,-,9,1,-,103,9,306,19,30,6,-,219,32,603,16,86,1,-,485,15
2013,서울시,문교용/사회용,연면적,"9,507,276","12,808","4,926,906","1,136",-,"4,463,222","103,204","296,282",-,"81,268",143,-,"207,834","7,037","4,304,060",795,"2,217,593",938,-,"2,060,277","24,457","4,906,934","12,013","2,628,045",55,-,"2,195,111","71,710"
2013,서울시,기타,동수,202,15,7,1,-,150,29,77,-,2,-,-,66,9,82,9,3,1,-,51,18,43,6,2,-,-,33,2
2013,서울시,기타,연면적,"629,587","1,280","78,164",275,-,"542,650","7,218","232,507",-,788,-,-,"230,395","1,324","192,300","1,044","27,852",275,-,"159,462","3,667","204,780",236,"49,524",-,-,"152,793","2,227"
2013,종로구,계,동수,550,54,40,101,-,337,18,111,2,-,9,-,97,3,175,20,8,36,-,104,7,264,32,32,56,-,136,8
2013,종로구,계,연면적,"1,460,834","5,022","865,518","4,608",-,"576,165","9,521","94,870",23,-,757,-,"93,083","1,007","304,637","2,379","215,284","1,705",-,"83,177","2,092","1,061,327","2,620","650,234","2,146",-,"399,905","6,422"
2013,종로구,주거용,동수,157,26,-,41,-,87,3,63,2,-,5,-,55,1,58,12,-,28,-,16,2,36,12,-,8,-,16,-
2013,종로구,주거용,연면적,"63,853","2,429",-,"1,599",-,"59,731",94,"56,782",23,-,519,-,"56,222",18,"3,169",865,-,849,-,"1,379",76,"3,902","1,541",-,231,-,"2,130",-
2013,종로구,상업용,동수,318,28,29,57,-,193,11,41,-,-,3,-,38,-,78,8,4,7,-,55,4,199,20,25,47,-,100,7
2013,종로구,상업용,연면적,"1,126,595","2,593","727,670","2,211",-,"392,341","1,780","27,463",-,-,95,-,"27,368",-,"150,965","1,514","121,970",256,-,"25,445","1,780","948,167","1,079","605,700","1,860",-,"339,528",-
2013,종로구,공공용,동수,3,-,1,-,-,2,-,1,-,-,-,-,1,-,2,-,1,-,-,1,-,-,-,-,-,-,-,-
2013,종로구,공공용,연면적,"77,065",-,"68,874",-,-,"8,191",-,"3,351",-,-,-,-,"3,351",-,"73,714",-,"68,874",-,-,"4,840",-,-,-,-,-,-,-,-
2013,종로구,문교용/사회용,동수,67,-,10,3,-,51,3,5,-,-,1,-,3,1,33,-,3,1,-,28,1,29,-,7,1,-,20,1
2013,종로구,문교용/사회용,연면적,"171,261",-,"68,974",798,-,"94,017","7,472","7,099",-,-,143,-,"6,142",814,"54,904",-,"24,440",600,-,"29,628",236,"109,258",-,"44,534",55,-,"58,247","6,422"
2013,종로구,기타,동수,5,-,-,-,-,4,1,1,-,-,-,-,-,1,4,-,-,-,-,4,-,-,-,-,-,-,-,-
2013,종로구,기타,연면적,"22,060",-,-,-,-,"21,885",175,175,-,-,-,-,-,175,"21,885",-,-,-,-,"21,885",-,-,-,-,-,-,-,-
2013,중구,계,동수,341,26,36,25,-,224,30,65,-,2,1,-,57,5,107,8,17,6,-,57,19,169,18,17,18,-,110,6
2013,중구,계,연면적,"2,784,076","12,630","1,643,555","1,930",-,"1,114,570","11,391","227,683",-,"40,328",133,-,"183,590","3,632","1,347,494","1,115","928,576","1,101",-,"411,337","5,365","1,208,899","11,515","674,651",696,-,"519,643","2,394"
2013,중구,주거용,동수,43,8,-,4,-,29,2,22,-,-,-,-,22,-,8,3,-,3,-,1,1,13,5,-,1,-,6,1
2013,중구,주거용,연면적,"13,803",960,-,460,-,"11,807",576,"11,113",-,-,-,-,"11,113",-,959,235,-,460,-,83,181,"1,731",725,-,-,-,611,395
2013,중구,상업용,동수,262,16,29,20,-,174,23,40,-,2,1,-,32,5,84,4,15,2,-,49,14,138,12,12,17,-,93,4
