Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
Year,sigName,합계,합계,합계,계,계,계,도시자연공원,도시자연공원,도시자연공원,근린공원,근린공원,근린공원,어린이공원,어린이공원,묘지공원,묘지공원,자연공원,자연공원,기타공원,기타공원,어린이공원,체육공원,체육공원,소공원,소공원,역사공원,역사공원,자연공원,기타공원,문화공원,문화공원,수변공원,수변공원,계,계,계,소계,소계,소계,생태공원,생태공원,가로공원,가로공원
Year,sigName,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적,공원수,면적,공원수,면적,(중복),공원수,면적,공원수,면적,공원수,면적,(중복),(중복),공원수,면적,공원수,면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적
1993,동작구,34,1,"3,352.0",34,1,"3,352.0",-,-,-,6,1,"1,179.0",26,29,2,"2,144.0",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,
1994,동작구,34,1,"3,355.0",34,1,"3,355.0",-,-,-,6,1,"1,182.0",26,29,2,"2,144.0",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,
1995,동작구,36,…,"3,861.0",36,-,"3,748.0",-,…,-,8,…,"1,575.0",26,29,2,"2,144.0",-,-,-,113,…,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,동작구,36,-,"3,864.0",36,-,"3,751.0",-,-,-,8,-,"1,578.0",26,29,2,"2,144.0",-,-,-,113,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1997,동작구,36,-,"3,865.0",36,-,"3,752.0",-,-,-,8,-,"1,579.0",26,29,2,"2,144.0",-,-,-,113,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,동작구,37,-,"3,866.0",37,-,"3,753.0",-,-,-,8,-,"1,579.0",27,30,2,"2,144.0",-,-,-,113,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1999,동작구,37,1,"3,865.0",37,-,"3,752.0",-,-,-,8,-,"1,579.0",27,29,2,"2,144.0",-,-,-,113,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,
2000,동작구,37,1,"3,865.0",37,-,"3,752.0",-,-,-,8,-,"1,578.0",27,30,2,"2,144.0",-,-,-,113,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,
2001,동작구,41,1,"3,869.0",37,-,"3,753.0",-,-,-,8,-,"1,580.0",27,29.5,2,"2,143.5",-,-,4,116,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,
2002,동작구,42,1,"3,917.0",37,-,"3,757.0",-,-,-,8,-,"1,586.0",27,29,2,"2,142.0",-,-,5,160,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,
2003,동작구,41,1,"3,890.0",36,-,"3,731.0",-,-,-,8,-,"1,607.0",26,28,2,"2,096.0",-,-,5,159,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,
2004,동작구,41,1,"3,883.0",36,-,"3,724.0",-,-,-,8,-,"1,600.0",26,28,2,"2,096.0",-,-,5,159,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,
2005,동작구,50,1,"3,916.0",38,-,"3,730.0",-,-,-,8,-,"1,604.0",28,30,2,"2,096.0",-,-,12,186,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,
2006,동작구,57,1,"3,917.0",45,-,"3,731.0",-,-,-,8,-,"1,604.0",32,36,2,"2,088.0",-,-,12,186,-,-,-,3,3,-,-,-,1,,,,,,,,,,,,,,
2007,동작구,63,(1),"3,922.3",51,-,"3,736.5",-,-,-,8,-,"1,602.6",34,39.3,2,"2,087.6",-,-,12,185.9,,-,-,7,7,-,-,-,(1),-,-,,,,,,,,,,,,
2008,동작구,73,1,"3,970.0",61,-,"3,784.0",-,-,-,10,-,"1,629.0",37,46,2,"2,086.0",-,-,12,186,,-,-,11,11,-,-,-,1,1,12,-,-,,,,,,,,,,
2009,동작구,73,1,"4,105.6",61,-,"3,919.8",-,-,-,10,-,"2,856.4",35,44.3,1,945.4,-,-,12,185.9,,-,-,13,13.7,1,47.8,-,1,1,12.2,-,-,,,,,,,,,,
2010,동작구,72,1,"4,565.3",59,-,"4,375.9",-,-,-,10,-,"2,856.6",34,42.2,1,"1,404.0",-,-,13,189.4,,-,-,12,13.1,1,47.8,-,1,1,12.2,-,-,,,,,,,,,,
2011,동작구,,,,,,,-,-,-,10,-,"2,852.8",34,42.2,1,"1,404.0",-,-,13,189.4,,-,-,14,19,1,47.8,-,1,1,12.2,-,-,74,1,"4,567.5",61,-,"4,378.2",-,-,,
