Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
Year,sigName,합계,합계,합계,계,계,계,도시자연공원,도시자연공원,도시자연공원,근린공원,근린공원,근린공원,어린이공원,어린이공원,묘지공원,묘지공원,자연공원,자연공원,기타공원,기타공원,어린이공원,체육공원,체육공원,소공원,소공원,역사공원,역사공원,자연공원,기타공원,문화공원,문화공원,수변공원,수변공원,계,계,계,소계,소계,소계,생태공원,생태공원,가로공원,가로공원
Year,sigName,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적,공원수,면적,공원수,면적,(중복),공원수,면적,공원수,면적,공원수,면적,(중복),(중복),공원수,면적,공원수,면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적
2019,합계,,,,,,,20,12,"63,101.1",407,13,"45,438.1","1,262","2,194.3",4,"2,377.9",1,"37,345.0",653,"16,070.8",,6,183.2,412,616.7,19,497.2,5,3,59,766.2,14,227.2,"2,868",33,"168,896.8","2,214",25,"115,481.0",1,51.1,10,27.9
2019,종로구,,,,,,,2,1,"3,734.1",22,-,"2,497.5",24,60.5,-,-,-,"4,998.0",37,125.1,,-,-,16,22,2,109.4,1,-,3,9.6,-,-,106,2,"11,556.1",69,1,"6,433.0",-,-,-,-
2019,중구,,,,,,,1,-,"1,785.1",6,2,"1,176.7",16,33.6,-,-,-,-,14,72.5,,1,29.7,28,25.4,4,26.3,-,-,3,5.8,-,-,73,2,"3,155.1",59,2,"3,082.7",-,-,-,-
2019,용산구,,,,,,,-,-,-,7,1,607.3,23,41.6,-,-,-,-,39,"1,016.4",,-,-,30,53.7,3,17.5,-,-,6,39.5,-,-,110,1,"1,779.6",71,1,763.1,-,-,2,3.5
2019,성동구,,,,,,,-,-,-,10,1,"1,082.7",32,55.8,-,-,-,-,22,"1,843.0",,1,2.8,16,16.6,-,-,-,-,2,90.4,-,-,86,1,"3,100.0",64,1,"1,257.1",-,-,3,8.8
2019,광진구,,,,,,,-,1,"2,307.1",1,-,560.6,35,39,-,-,-,-,16,447.1,,-,-,8,9.7,-,-,-,1,-,-,-,-,60,2,"3,363.5",44,1,"2,916.4",-,-,-,-
2019,동대문구,,,,,,,-,-,-,11,1,901.2,42,81.6,-,-,-,-,16,242.1,,-,-,23,40.5,1,3.9,-,-,-,-,-,-,95,1,"1,275.1",79,1,"1,033.0",-,-,2,5.9
2019,중랑구,,,,,,,1,-,"2,800.6",9,-,"1,311.6",44,59,1,832.8,-,-,37,182.7,,-,-,9,18.6,-,-,-,-,-,-,-,-,101,-,"5,205.3",64,-,"5,022.6",-,-,-,-
2019,성북구,,,,,,,1,1,"2,276.2",11,3,"1,993.8",36,91.6,-,-,-,"3,864.0",53,58.4,,-,-,27,29.9,1,2.8,1,-,3,10.9,1,1.8,133,5,"8,329.4",80,4,"4,407.0",-,-,-,-
2019,강북구,,,,,,,-,1,129.4,3,-,"2,049.7",44,76.2,-,-,1,"11,899.0",19,155.9,,-,-,12,9.5,-,-,-,-,3,22.6,-,-,82,1,"14,342.3",62,1,"2,287.4",-,-,-,-
2019,도봉구,,,,,,,-,-,-,2,1,"1,003.6",39,49.2,-,-,-,"8,703.0",29,208.5,,1,49.8,7,9.7,-,-,1,-,-,-,-,-,79,2,"10,075.0",50,1,"1,163.5",1,51.1,-,-
2019,노원구,,,,,,,2,-,"12,024.3",25,-,"1,535.6",92,168.1,-,-,-,-,53,496.3,,1,67.1,3,4.1,-,-,-,-,5,48.8,-,-,181,-,"14,344.4",128,-,"13,848.1",-,-,-,-
2019,은평구,,,,,,,2,1,"3,340.3",24,1,"2,690.4",45,81.5,-,-,-,"7,663.0",33,105.2,,-,-,23,45.8,-,-,1,-,3,65.3,-,-,130,3,"13,991.6",97,2,"6,223.4",-,-,-,-
2019,서대문구,,,,,,,1,2,"3,449.5",8,-,"1,322.2",43,103.4,-,-,-,218,41,20.5,,-,-,21,15.8,-,-,1,-,4,13.9,-,-,118,3,"5,143.3",77,2,"4,904.8",-,-,-,-
2019,마포구,,,,,,,-,-,-,11,-,"2,860.4",54,88.2,1,13.2,-,-,44,"1,313.2",,-,-,22,32.6,1,4.8,-,-,9,127.7,-,-,142,-,"4,440.0",98,-,"3,126.9",-,-,-,-
2019,양천구,,,,,,,-,1,"1,003.5",18,-,"1,115.9",74,129.1,-,-,-,-,18,422.6,,-,-,10,23.1,-,-,-,-,1,217.9,-,-,121,1,"2,912.0",103,1,"2,489.5",-,-,-,-
