Year,sigName,보도육교,보도육교,보도육교,지하보도,지하보도,지하보도,지하차도,지하차도,지하차도,고가도로,고가도로,고가도로,지하상가,지하상가,지하상가,터널,터널,터널,입체교차,입체교차,입체교차,가로등,가로등,가로등,기타,기타,기타,고가차도,고가차도,고가차도,입체교차로,입체교차로,입체교차로,복개구조물,복개구조물,복개구조물,공동구,공동구,공동구,언더패스,언더패스,언더패스
Year,sigName,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적
2007,합계,206,"7,964","50,798",81,"4,608","46,715",119,"36,721","602,110",103,"81,972","1,396,107",,,,33,"30,857","312,399",27,"15,147","155,941","171,991",,,95,"147,856","1,263,285",,,,,,,,,,,,,,,
2007,도시기반시설본부,-,-,-,-,-,-,2,"2,700","45,990",28,"64,321","1,147,622",,,,12,"21,938","174,148",1,260,"3,089","15,522",,,29,"117,344","978,222",,,,,,,,,,,,,,,
2007,동부도로교통사업소,-,-,-,-,-,-,9,"3,193","58,939",1,71,"1,306",,,,-,-,-,2,785,"17,597","1,024",,,1,394,"15,760",,,,,,,,,,,,,,,
2007,서부도로교통사업소,-,-,-,-,-,-,13,"4,082","58,588",19,"6,152","87,369",,,,1,555,"9,990",2,458,"6,693","2,533",,,5,"1,267","17,454",,,,,,,,,,,,,,,
2007,남부도로교통사업소,-,-,-,-,-,-,12,"4,332","72,198",17,"3,160","50,498",,,,6,"2,130","35,409",1,"3,422","24,710","2,199",,,6,849,"19,956",,,,,,,,,,,,,,,
2007,북부도로교통사업소,-,-,-,-,-,-,11,"3,841","73,319",11,"1,642","22,072",,,,8,"4,187","64,295",4,"2,715","20,575",267,,,13,"4,564","42,361",,,,,,,,,,,,,,,
2007,성동도로교통사업소,-,-,-,-,-,-,14,"4,461","59,484",8,"1,474","23,517",,,,3,740,"14,992",8,"3,863","27,771","1,445",,,2,550,"8,250",,,,,,,,,,,,,,,
2007,강서도로교통사업소,-,-,-,-,-,-,28,"8,388","156,901",9,"2,826","46,857",,,,1,857,"8,570",9,"3,644","55,506","1,451",,,3,332,"9,712",,,,,,,,,,,,,,,
2007,종로구,6,253,"1,680",4,320,"3,791",1,209,"1,762",-,-,-,,,,-,-,-,-,-,-,"5,847",,,1,160,775,,,,,,,,,,,,,,,
2007,중구,3,85,547,14,978,"9,364",1,109,858,-,-,-,,,,-,-,-,-,-,-,"6,388",,,-,-,-,,,,,,,,,,,,,,,
2007,용산구,18,674,"3,866",4,117,780,5,"1,082","29,584",1,256,"2,976",,,,-,-,-,-,-,-,"5,901",,,-,-,-,,,,,,,,,,,,,,,
2007,성동구,3,73,439,5,120,"1,270",1,33,494,-,-,-,,,,-,-,-,-,-,-,"4,824",,,-,-,-,,,,,,,,,,,,,,,
2007,광진구,5,139,"1,047",3,238,"1,467",1,72,504,1,51,439,,,,-,-,-,-,-,-,"4,840",,,-,-,-,,,,,,,,,,,,,,,
