Year,sigName,보도육교,보도육교,보도육교,지하보도,지하보도,지하보도,지하차도,지하차도,지하차도,고가도로,고가도로,고가도로,지하상가,지하상가,지하상가,터널,터널,터널,입체교차,입체교차,입체교차,가로등,가로등,가로등,기타,기타,기타,고가차도,고가차도,고가차도,입체교차로,입체교차로,입체교차로,복개구조물,복개구조물,복개구조물,공동구,공동구,공동구,언더패스,언더패스,언더패스
Year,sigName,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적
2009,합계,187,"7,675","48,418.0",91,"4,930","47,062.0",128,"37,186","583,725.0",,,,,,,34,"19,276","335,143.0",,,,"182,244",,,,,,99,"65,855","1,326,040.0",27,"15,357","155,966.0",69,"76,842","1,039,033.0",6,"66,838","184,200.0",6,"1,586","19,556.0"
2009,도시안전실,-,-,-,-,-,-,2,"2,690","32,138.0",,,,,,,12,"11,943","195,140.0",,,,"23,557",,,,,,28,"50,146","1,102,053.0",1,260,"3,089.0",23,"49,246","785,704.0",6,"66,838","184,200.0",-,-,-
2009,동부도로교통사업소,-,-,-,-,-,-,9,"3,193","58,939.0",,,,,,,-,-,-,,,,289,,,,,,1,71,"1,306.0",2,985,"17,597.0",1,394,"15,760.0",-,-,-,-,-,-
2009,서부도로교통사업소,-,-,-,-,-,-,13,"4,082","57,588.0",,,,,,,1,555,"9,990.0",,,,449,,,,,,16,"4,489","64,120.0",2,458,"6,693.0",5,"1,267","17,454.0",-,-,-,-,-,-
2009,남부도로교통사업소,-,-,-,-,-,-,12,"4,332","72,198.0",,,,,,,6,"1,759","35,409.0",,,,588,,,,,,17,"3,160","50,498.0",1,"3,422","24,710.0",6,827,"19,956.0",-,-,-,-,-,-
2009,북부도로교통사업소,-,-,-,-,-,-,12,"3,625","62,155.0",,,,,,,8,"3,241","64,295.0",,,,369,,,,,,10,"1,285","18,690.0",4,"2,725","20,600.0",9,"3,528","31,055.0",-,-,-,4,"1,036","11,306.0"
2009,성동도로교통사업소,-,-,-,-,-,-,14,"4,461","59,484.0",,,,,,,3,740,"14,992.0",,,,501,,,,,,8,"1,474","23,517.0",8,"3,863","27,771.0",-,-,-,-,-,-,2,550,"8,250.0"
2009,강서도로교통사업소,-,-,-,-,-,-,28,"8,388","156,901.0",,,,,,,1,442,"8,570.0",,,,719,,,,,,9,"2,826","46,857.0",9,"3,644","55,506.0",4,537,"10,634.0",-,-,-,-,-,-
2009,종로구,4,190,"1,214.0",4,320,"3,791.0",1,209,"1,762.0",,,,,,,-,-,-,,,,"6,471",,,,,,-,-,-,-,-,-,1,160,776,-,-,-,-,-,-
