Year,sigName,보도육교,보도육교,보도육교,지하보도,지하보도,지하보도,지하차도,지하차도,지하차도,고가도로,고가도로,고가도로,지하상가,지하상가,지하상가,터널,터널,터널,입체교차,입체교차,입체교차,가로등,가로등,가로등,기타,기타,기타,고가차도,고가차도,고가차도,입체교차로,입체교차로,입체교차로,복개구조물,복개구조물,복개구조물,공동구,공동구,공동구,언더패스,언더패스,언더패스
Year,sigName,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적,개소,연장,면적
2015,합계,158,"7,599","50,610",86,"4,869","49,122",146,"45,033","731,764",,,,,,,41,"25,183","440,138",,,,"260,106",,,,,,95,"82,717","1,377,076",34,"14,598","155,353",71,"81,110","1,046,386",6,"66,585","184,200",6,"1,593","19,630"
2015,안전총괄본부,-,-,-,-,-,-,26,"9,552","168,167",,,,,,,3,"4,728","115,450",,,,"37,777",,,,,,36,"68,600","1,175,997",23,"12,203","119,218",1,230,"2,070",6,"66,585","184,200",6,"1,593","19,630"
2015,동부도로사업소,-,-,-,-,-,-,13,"6,725","103,880",,,,,,,3,"2,872","54,927",,,,"7,537",,,,,,1,71,"1,306",-,-,-,1,394,"15,760",-,-,-,-,-,-
2015,서부도로사업소,-,-,-,-,-,-,12,"3,682","51,017",,,,,,,5,"6,802","85,349",,,,"11,236",,,,,,14,"3,581","54,195",2,458,"6,693",12,"17,452","266,644",-,-,-,-,-,-
2015,남부도로사업소,-,-,-,-,-,-,11,"3,974","63,551",,,,,,,7,"3,477","68,051",,,,"7,243",,,,,,8,"2,563","35,782",2,91,"2,586",14,"17,191","293,359",-,-,-,-,-,-
2015,북부도로사업소,-,-,-,-,-,-,8,"2,241","42,106",,,,,,,8,"4,193","64,295",,,,"6,304",,,,,,9,985,"12,390",-,-,-,15,"15,659","236,703",-,-,-,-,-,-
2015,성동도로사업소,-,-,-,-,-,-,12,"3,325","50,614",,,,,,,3,740,"14,992",,,,"4,472",,,,,,8,"1,499","24,359",-,-,-,1,"4,715","35,431",-,-,-,-,-,-
2015,강서도로사업소,-,-,-,-,-,-,22,"8,629","165,081",,,,,,,5,805,"14,500",,,,"8,905",,,,,,7,"2,171","38,291",7,"1,846","26,856",4,"2,882","31,742",-,-,-,-,-,-
2015,종로구,3,162,968,4,320,"3,791",1,209,"1,762",,,,,,,-,-,-,,,,"8,988",,,,,,-,-,-,-,-,-,2,160,775,-,-,-,-,-,-
2015,중구,3,85,547,13,921,"8,979",1,109,858,,,,,,,-,-,-,,,,"8,651",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,용산구,16,590,"3,423",4,117,779,5,"1,082","29,584",,,,,,,-,-,-,,,,"6,977",,,,,,1,256,"4,096",-,-,-,-,-,-,-,-,-,-,-,-
2015,성동구,4,100,782,5,192,"1,881",4,136,"1,204",,,,,,,-,-,-,,,,"5,299",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
