Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
Year,sigName,합계,합계,합계,계,계,계,도시자연공원,도시자연공원,도시자연공원,근린공원,근린공원,근린공원,어린이공원,어린이공원,묘지공원,묘지공원,자연공원,자연공원,기타공원,기타공원,어린이공원,체육공원,체육공원,소공원,소공원,역사공원,역사공원,자연공원,기타공원,문화공원,문화공원,수변공원,수변공원,계,계,계,소계,소계,소계,생태공원,생태공원,가로공원,가로공원
Year,sigName,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적,공원수,면적,공원수,면적,(중복),공원수,면적,공원수,면적,공원수,면적,(중복),(중복),공원수,면적,공원수,면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적
2017,합계,,,,,,,20,12,"63,101.1",403,13,"45,156.4","1,273","2,229.2",4,"2,377.9",1,"37,345.0",653,"16,038.7",,5,162.2,388,517.9,18,500.9,5,3,51,755,12,116.8,"2,837",33,"168,374.6","2,183",25,"114,990.9",1,51.5,8,22
2017,종로구,,,,,,,2,1,"3,734.1",23,-,"2,511.8",27,65,-,-,-,"4,998.0",38,123.1,,-,-,15,18.7,2,109.4,1,-,3,9.6,-,-,110,2,"11,569.7",72,1,"6,448.6",-,-,-,-
2017,중구,,,,,,,1,-,"1,785.1",6,2,"1,176.7",16,33.7,-,-,-,-,11,49.6,,1,29.7,28,25.2,4,26.2,-,-,3,5.8,-,-,70,2,"3,132.0",59,2,"3,082.4",-,-,-,-
2017,용산구,,,,,,,-,-,-,7,1,607.2,23,45.1,-,-,-,-,37,"1,012.4",,-,-,28,41,3,23.9,-,-,2,61,-,-,102,1,"1,794.1",65,1,781.7,-,-,2,3.5
2017,성동구,,,,,,,-,-,-,9,1,"1,083.1",32,55.2,-,-,-,-,21,"1,841.4",,1,2.8,16,16.1,-,-,-,-,2,94,-,-,84,1,"3,101.4",63,1,"1,260.0",-,-,3,8.8
2017,광진구,,,,,,,-,1,"2,307.1",1,-,560.6,35,39,-,-,-,-,14,446.1,,-,-,5,6.5,-,-,-,1,-,-,-,-,55,2,"3,359.2",41,1,"2,913.1",-,-,-,-
2017,동대문구,,,,,,,-,-,-,12,1,913.1,42,81.1,-,-,-,-,16,242.1,,-,-,24,32.9,1,3.9,-,-,-,-,-,-,96,1,"1,275.6",80,1,"1,033.5",-,-,1,2.4
2017,중랑구,,,,,,,1,-,"2,800.6",9,-,"1,311.6",45,60,1,832.8,-,-,37,182.7,,-,-,9,18.8,-,-,-,-,-,-,-,-,102,-,"5,206.5",65,-,"5,023.8",-,-,-,-
2017,성북구,,,,,,,1,1,"2,276.2",8,3,"2,003.2",40,103.4,-,-,-,"3,864.0",53,58.4,,-,-,22,24.3,-,-,1,-,2,6.8,1,1.8,127,5,"8,338.1",74,4,"4,415.7",-,-,-,-
2017,강북구,,,,,,,-,1,129.4,3,-,"2,049.7",44,76.2,-,-,1,"11,899.0",19,158.4,,-,-,13,10.3,-,-,-,-,3,14.7,-,-,83,1,"14,337.6",63,1,"2,280.2",-,-,-,-
2017,도봉구,,,,,,,-,-,-,2,1,"1,003.6",40,51.3,-,-,-,"8,703.0",28,214.7,,1,49.8,7,9.7,-,-,1,-,-,-,-,-,79,2,"10,083.6",51,1,"1,165.9",1,51.5,-,-
2017,노원구,,,,,,,2,-,"12,024.3",25,-,"1,535.9",93,170,-,-,-,-,52,487.4,,1,67.1,3,4.1,-,-,-,-,5,48.8,-,-,181,-,"14,337.7",129,-,"13,850.2",-,-,-,-
2017,은평구,,,,,,,2,1,"3,340.3",24,1,"2,690.4",46,91.8,-,-,-,"7,663.0",35,106,,-,-,23,41.1,-,-,1,-,3,65.3,-,-,133,3,"13,997.9",98,2,"6,228.9",-,-,-,-
2017,서대문구,,,,,,,1,2,"3,449.5",8,-,"1,322.2",45,99.4,-,-,-,218,41,20,,-,-,21,15.8,-,-,1,-,3,11.3,-,-,119,3,"5,136.2",78,2,"4,898.2",-,-,-,-
2017,마포구,,,,,,,-,-,-,11,-,"2,859.7",54,88.8,1,13.2,-,-,44,"1,313.2",,-,-,22,32.6,1,4.8,-,-,9,127.7,-,-,142,-,"4,439.9",98,-,"3,126.7",-,-,-,-
2017,양천구,,,,,,,-,1,"1,003.5",18,-,"1,115.9",73,126.9,-,-,-,-,18,422.6,,-,-,10,23.1,-,-,-,-,1,217.9,-,-,120,1,"2,909.8",102,1,"2,487.3",-,-,-,-
