Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
2007,구로구,99,(1),"3,131.2",47,(1),"2,802.6",2,-,"1,685.4",13,(1),"1,048.9",28,59.8,-,-,-,-,52,328.6,,-,-,4,8.5,-,-,-,-,-,-,,,,,,,,,,,,
2007,금천구,49,(1),"2,185.8",42,(1),"2,026.6",-,(1),"1,955.4",3,-,33.4,39,37.7,-,-,-,-,7,159.2,,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
2007,영등포구,58,-,"2,063.3",31,-,622.3,-,-,-,11,-,560,20,62.4,-,-,-,-,27,"1,441.0",,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
2007,동작구,63,(1),"3,922.3",51,-,"3,736.5",-,-,-,8,-,"1,602.6",34,39.3,2,"2,087.6",-,-,12,185.9,,-,-,7,7,-,-,-,(1),-,-,,,,,,,,,,,,
2007,관악구,90,(2),"10,767.8",77,(2),"10,761.1",1,-,"10,291.8",3,(2),397.3,73,72,-,-,-,-,13,6.7,,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
2007,서초구,129,-,"15,816.2",116,-,"15,017.7",6,-,"13,026.3",26,-,"1,728.0",83,135.6,1,127.8,-,-,13,798.5,,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
2007,강남구,127,(2),"5,672.1",116,(2),"4,651.2",-,(2),"2,449.8",49,-,"2,100.3",61,94.6,-,-,-,-,11,"1,020.9",,-,-,6,6.6,-,-,-,-,-,-,,,,,,,,,,,,
2007,송파구,139,(1),"4,660.2",128,-,"2,052.4",-,-,-,46,-,"1,922.7",82,129.7,-,-,-,-,11,"2,607.8",,-,-,-,-,-,-,-,(1),-,-,,,,,,,,,,,,
2007,강동구,85,(1),"3,035.7",75,(1),"2,211.5",1,(1),713.4,20,-,"1,302.4",53,85.5,-,-,-,-,10,824.3,,-,-,-,-,1,110.2,-,-,-,-,,,,,,,,,,,,
2007,과천시,1,(1),"9,162.7",1,(1),"9,162.7",-,(1),"2,492.7",1,-,"6,670.0",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
