Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
Year,sigName,합계,합계,합계,계,계,계,도시자연공원,도시자연공원,도시자연공원,근린공원,근린공원,근린공원,어린이공원,어린이공원,묘지공원,묘지공원,자연공원,자연공원,기타공원,기타공원,어린이공원,체육공원,체육공원,소공원,소공원,역사공원,역사공원,자연공원,기타공원,문화공원,문화공원,수변공원,수변공원,계,계,계,소계,소계,소계,생태공원,생태공원,가로공원,가로공원
Year,sigName,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적,공원수,면적,공원수,면적,(중복),공원수,면적,공원수,면적,공원수,면적,(중복),(중복),공원수,면적,공원수,면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적
1996,합계,"1,400",30,"152,500.0","1,380",25,"103,602.0",20,13,"65,403.0",237,12,"33,504.0","1,119","1,705.0",4,"2,990.0",1,"39,710.0",19,"9,188.0",-,-,-,-,-,-,-,5,-,,,,,,,,,,,,,,
1996,종로구,48,1,"9,927.0",48,-,"6,077.0",3,-,"3,684.0",16,-,"2,324.0",29,69,-,-,-,"3,850.0",-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1996,중구,29,2,"1,804.0",29,2,"1,804.0",1,-,"1,527.0",5,2,242,23,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,용산구,27,2,"2,726.0",24,2,"1,889.0",-,1,"1,432.0",4,1,416,20,41,-,-,-,-,3,837,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,성동구,39,-,898,38,-,456,-,-,-,3,-,407,35,49,-,-,-,-,1,442,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,광진구,42,1,"3,242.0",41,1,"2,859.0",-,1,"2,259.0",1,-,561,40,39,-,-,-,-,1,383,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,동대문구,29,1,789,29,1,789,-,-,-,5,1,754,24,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,중랑구,46,-,"4,690.0",46,-,"4,690.0",1,-,"2,799.0",2,-,"1,011.0",42,47,1,833,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,성북구,20,6,"8,662.0",20,5,"3,962.0",-,2,"2,438.0",3,3,"1,488.0",17,36,-,-,-,"4,700.0",-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1996,강북구,35,1,"12,962.0",34,1,"1,422.0",-,1,128,2,-,"1,252.0",32,42,-,-,1,"11,540.0",-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,도봉구,39,2,"10,949.0",39,1,"1,059.0",-,-,-,2,1,"1,012.0",37,47,-,-,-,"9,890.0",-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1996,노원구,118,-,"13,946.0",117,-,"13,785.0",2,-,"12,029.0",24,-,"1,592.0",91,164,-,-,-,-,1,161,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,은평구,48,3,"13,627.0",48,2,"4,207.0",2,1,"2,340.0",8,1,"1,824.0",38,43,-,-,-,"9,420.0",-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1996,서대문구,42,3,"4,826.0",42,2,"4,516.0",1,2,"3,250.0",3,-,"1,206.0",38,60,-,-,-,310,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1996,마포구,49,-,"1,889.0",47,-,279,-,-,-,5,-,219,41,47,1,13,-,-,2,"1,610.0",-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,양천구,84,1,"2,145.0",84,1,"2,145.0",-,1,"1,003.0",16,-,"1,028.0",68,114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,강서구,119,-,"3,203.0",118,-,"2,484.0",-,-,-,16,-,"2,350.0",102,134,-,-,-,-,1,719,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,구로구,28,1,"2,492.0",27,1,"2,465.0",2,-,"1,685.0",5,1,753,20,27,-,-,-,-,1,27,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,금천구,42,1,"2,032.0",42,1,"2,032.0",-,1,"1,975.0",1,-,18,41,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1996,영등포구,23,-,"1,118.0",21,-,168,-,-,-,4,-,111,17,57,-,-,-,-,2,950,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
