Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
Year,sigName,합계,합계,합계,계,계,계,도시자연공원,도시자연공원,도시자연공원,근린공원,근린공원,근린공원,어린이공원,어린이공원,묘지공원,묘지공원,자연공원,자연공원,기타공원,기타공원,어린이공원,체육공원,체육공원,소공원,소공원,역사공원,역사공원,자연공원,기타공원,문화공원,문화공원,수변공원,수변공원,계,계,계,소계,소계,소계,생태공원,생태공원,가로공원,가로공원
Year,sigName,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적,공원수,면적,공원수,면적,(중복),공원수,면적,공원수,면적,공원수,면적,(중복),(중복),공원수,면적,공원수,면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적
1998,합계,"1,422",30,"154,176.0","1,397",25,"105,482.0",20,13,"66,686.0",255,12,"34,146.0","1,117","1,630.0",4,"2,990.0",1,"39,710.0",24,"8,984.0",-,1,30,-,-,-,-,5,-,,,,,,,,,,,,,,
1998,종로구,50,1,"9,978.0",49,-,"6,118.0",3,-,"3,684.0",16,-,"2,364.0",30,70,-,-,-,"3,850.0",1,10,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1998,중구,29,2,"1,807.0",29,2,"1,807.0",1,-,"1,527.0",4,2,215,23,35,-,-,-,-,-,-,-,1,30,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,용산구,27,2,"2,506.0",24,2,"1,890.0",-,1,"1,432.0",4,1,416,20,42,-,-,-,-,3,616,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,성동구,40,-,903,39,-,461,-,-,-,4,-,413,35,48,-,-,-,-,1,442,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,광진구,42,1,"3,291.0",41,1,"2,908.0",-,1,"2,307.0",3,-,563,38,38,-,-,-,-,1,383,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,동대문구,30,1,845,30,1,845,-,-,-,7,1,810,23,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,중랑구,45,-,"4,700.0",45,-,"4,700.0",1,-,"2,801.0",1,-,"1,019.0",42,47,1,833,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,성북구,20,6,"8,659.0",20,5,"3,959.0",-,2,"2,438.0",4,3,"1,490.0",16,31,-,-,-,"4,700.0",-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1998,강북구,35,1,"12,965.0",34,1,"1,425.0",-,1,128,2,-,"1,255.0",32,42,-,-,1,"11,540.0",-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,도봉구,39,2,"10,941.0",39,1,"1,051.0",-,-,-,2,1,"1,004.0",37,47,-,-,-,"9,890.0",-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1998,노원구,119,-,"13,941.0",118,-,"13,780.0",2,-,"12,024.0",25,-,"1,599.0",91,157,-,-,-,-,1,161,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,은평구,49,3,"14,653.0",48,2,"5,226.0",2,1,"3,343.0",8,1,"1,840.0",38,43,-,-,-,"9,420.0",1,7,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1998,서대문구,41,3,"5,021.0",41,2,"4,711.0",1,2,"3,428.0",5,-,"1,226.0",35,57,-,-,-,310,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,
1998,마포구,49,-,"1,890.0",47,-,280,-,-,-,5,-,220,41,47,1,13,-,-,2,"1,610.0",-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,양천구,84,1,"2,144.0",84,1,"2,144.0",-,1,"1,004.0",16,-,"1,026.0",68,114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,강서구,120,-,"3,200.0",119,-,"2,481.0",-,-,-,17,-,"2,349.0",102,132,-,-,-,-,1,719,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,구로구,30,1,"2,503.0",29,1,"2,476.0",2,-,"1,685.0",6,1,764,21,27,-,-,-,-,1,27,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,금천구,41,1,"2,011.0",41,1,"2,011.0",-,1,"1,955.0",1,-,18,40,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
1998,영등포구,29,-,"1,448.0",27,-,498,-,-,-,9,-,438,18,60,-,-,-,-,2,950,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
