Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
Year,sigName,합계,합계,합계,계,계,계,도시자연공원,도시자연공원,도시자연공원,근린공원,근린공원,근린공원,어린이공원,어린이공원,묘지공원,묘지공원,자연공원,자연공원,기타공원,기타공원,어린이공원,체육공원,체육공원,소공원,소공원,역사공원,역사공원,자연공원,기타공원,문화공원,문화공원,수변공원,수변공원,계,계,계,소계,소계,소계,생태공원,생태공원,가로공원,가로공원
Year,sigName,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적,공원수,면적,공원수,면적,(중복),공원수,면적,공원수,면적,공원수,면적,(중복),(중복),공원수,면적,공원수,면적,공원수,(중복),면적,공원수,(중복),면적,공원수,면적,공원수,면적
2014,합계,,,,,,,20,12,"63,101.1",399,13,"44,890.1","1,294","2,236.8",4,"2,377.9",1,"37,345.0",648,"15,863.8",,4,133.4,372,487,14,439.6,5,3,42,614.9,9,98.4,"2,811",33,"167,646.9","2,162",25,"114,438.1",1,51.5,3,7.3
2014,종로구,,,,,,,2,1,"3,734.1",23,-,"2,511.8",28,65.1,-,-,-,"4,998.0",39,126.9,,-,-,16,17.5,2,109.4,1,-,4,12.7,-,-,114,2,"11,575.4",75,1,"6,450.5",-,-,-,-
2014,중구,,,,,,,1,-,"1,785.1",7,2,"1,178.1",18,37.2,-,-,-,-,11,49.6,,1,29.7,28,25.1,2,23.4,-,-,3,5.8,-,-,71,2,"3,134.0",60,2,"3,084.4",-,-,-,-
2014,용산구,,,,,,,-,-,-,8,1,627.6,23,45.1,-,-,-,-,37,"1,012.6",,-,-,28,41,3,23.9,-,-,1,43.4,-,-,101,1,"1,796.0",64,1,783.3,-,-,1,2.4
2014,성동구,,,,,,,-,-,-,9,1,"1,056.7",34,57.1,-,-,-,-,22,"1,841.7",,1,2.8,13,10.6,-,-,-,-,1,90.4,-,-,81,1,"3,061.7",59,1,"1,220.1",-,-,1,2.5
2014,광진구,,,,,,,-,1,"2,307.1",2,-,561.9,35,38.4,-,-,-,-,14,446.1,,-,-,4,5.2,1,37.4,-,1,-,-,-,-,56,2,"3,396.2",42,1,"2,950.0",-,-,-,-
2014,동대문구,,,,,,,-,-,-,12,1,914,44,85.1,-,-,-,-,16,242.1,,-,-,25,31.9,1,3.9,-,-,-,-,-,-,99,1,"1,279.5",83,1,"1,037.4",-,-,1,2.4
2014,중랑구,,,,,,,1,-,"2,800.6",10,-,"1,334.0",46,64.2,1,832.8,-,-,36,181.3,,-,-,9,18.8,-,-,-,-,-,-,-,-,103,-,"5,231.7",67,-,"5,050.4",-,-,-,-
2014,성북구,,,,,,,1,1,"2,276.2",11,3,"2,057.4",41,107.3,-,-,-,"3,864.0",53,58.4,,-,-,22,24.3,-,-,1,-,1,1.9,1,1.8,130,5,"8,391.2",77,4,"4,468.8",-,-,-,-
2014,강북구,,,,,,,-,1,129.4,3,-,"2,049.7",44,76.2,-,-,1,"11,899.0",19,158.4,,-,-,13,10.3,-,-,-,-,3,14.7,-,-,83,1,"14,337.6",63,1,"2,280.2",-,-,-,-
2014,도봉구,,,,,,,-,-,-,2,1,"1,003.6",39,50,-,-,-,"8,703.0",28,215.4,,1,33.8,9,12.3,-,-,1,-,-,-,-,-,80,2,"10,069.6",52,1,"1,151.2",1,51.5,-,-
2014,노원구,,,,,,,2,-,"12,024.3",25,-,"1,535.9",96,174.1,-,-,-,-,49,313,,1,67.1,1,1.8,-,-,-,-,4,46.9,-,-,178,-,"14,163.0",129,-,"13,850.0",-,-,-,-
2014,은평구,,,,,,,2,1,"3,340.3",25,1,"2,715.0",47,92.9,-,-,-,"7,663.0",37,106.7,,-,-,23,41.1,-,-,1,-,3,65.3,-,-,137,3,"14,024.3",100,2,"6,254.6",-,-,-,-
2014,서대문구,,,,,,,1,2,"3,449.5",9,-,"1,322.6",47,101.9,-,-,-,218,39,16.9,,-,-,21,16,-,-,1,-,3,11.3,-,-,120,3,"5,136.2",81,2,"4,901.3",-,-,-,-
2014,마포구,,,,,,,-,-,-,12,-,"2,897.5",58,97.7,1,13.2,-,-,50,"1,323.7",,-,-,23,42.3,1,4.8,-,-,7,24.9,-,-,152,-,"4,404.1",102,-,"3,080.4",-,-,-,-
2014,양천구,,,,,,,-,1,"1,003.5",18,-,"1,115.9",73,126.4,-,-,-,-,18,422.6,,-,-,9,19.7,-,-,-,-,1,217.9,-,-,119,1,"2,906.1",101,1,"2,483.5",-,-,-,-
