Year,sigName,합계,합계,특 1등급,특 1등급,특 2등급,특 2등급,1등급,1등급,2등급,2등급,3등급,3등급,등급미정,등급미정,가족호텔,가족호텔,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,수입실적,수입실적,수입실적,호스텔,호스텔,5성급,5성급,4성급,4성급,3성급,3성급,2성급,2성급,1성급,1성급,소형호텔,소형호텔,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률
2018,강북구,5,372,,,,,,,,,,,-,-,-,-,,,,,,-,-,"2,473","2,384",89,2,132,-,-,-,-,2,188,-,-,1,52,-,-,-,-,-,74.9,67.8,-,-
2018,도봉구,3,183,,,,,,,,,,,-,-,-,-,,,,,,-,-,751,751,-,-,-,-,-,-,-,-,-,1,72,2,111,-,-,-,-,-,-,68.6,-,-
2018,노원구,1,84,,,,,,,,,,,-,-,-,-,,,,,,-,-,987,987,-,-,-,-,-,-,-,-,-,-,-,1,84,-,-,-,-,-,65.6,-,-,-
2018,은평구,10,459,,,,,,,,,,,2,79,-,-,,,,,,-,-,874,874,-,1,38,-,-,-,-,-,-,1,53,4,241,2,48,-,-,-,-,41.5,53.3,16.7
2018,서대문구,8,"1,025",,,,,,,,,,,4,115,-,-,,,,,,-,93.5,"46,455","23,346","23,109",-,-,1,503,-,-,1,319,-,-,2,88,-,-,59.1,-,78.5,-,-,-,-
2018,마포구,23,"3,460",,,,,,,,,,,6,"1,368",1,56,,,,,,43.9,52.7,"92,608","72,072","20,536",6,116,1,372,5,"1,242",1,94,3,212,-,-,-,-,-,74.4,85.2,107.8,66.9,92,-
2018,양천구,1,50,,,,,,,,,,,-,-,-,-,,,,,,-,-,"1,073","1,073",-,-,-,-,-,-,-,-,-,-,-,1,50,-,-,-,-,-,-,58.8,-,-
2018,강서구,25,"2,559",,,,,,,,,,,2,104,1,31,,,,,,56.6,-,"44,001","27,596","16,404",2,128,1,239,3,620,5,667,1,87,10,683,-,-,69.5,64.9,49.4,71.6,43.9,-,-
2018,구로구,10,"1,470",,,,,,,,,,,2,269,-,-,,,,,,72.2,-,"20,977","19,002","1,975",3,101,1,269,2,501,1,283,1,47,-,-,-,-,-,62.4,80.1,64.7,-,-,-
2018,금천구,7,899,,,,,,,,,,,3,299,-,-,,,,,,70.7,-,"14,898","10,214","4,684",2,273,-,-,1,218,1,109,-,-,-,-,-,-,-,61.9,70.3,-,-,16.9,-
2018,영등포구,29,"3,109",,,,,,,,,,,2,177,5,581,,,,,,84.4,67.2,"117,953","66,479","51,473",6,201,2,753,2,511,2,217,3,192,5,423,2,54,78,76.5,76.8,72.1,53.1,-,-
2018,동작구,3,416,,,,,,,,,,,1,63,-,-,,,,,,82,-,"10,635","8,597","2,038",-,-,-,-,1,43,1,310,-,-,-,-,-,-,-,-,83.2,-,-,-,-
2018,관악구,12,652,,,,,,,,,,,1,45,-,-,,,,,,-,-,"4,689","4,510",178,5,166,-,-,-,-,2,212,1,66,3,163,-,-,-,-,65,-,39.2,8.1,-
2018,서초구,14,"2,291",,,,,,,,,,,1,193,1,160,,,,,,10.2,-,"58,336","31,281","27,055",1,21,2,720,1,250,3,601,3,223,2,123,-,-,58.4,69.7,78.8,49.9,80.5,-,-
2018,강남구,68,"9,504",,,,,,,,,,,11,"1,351",2,385,,,,,,55.3,88.3,"485,764","286,488","199,276",2,56,4,"1,694",8,"2,118",17,"2,652",10,635,8,406,6,207,74.3,75.4,75.7,65.5,70.8,-,-
2018,송파구,18,"2,087",,,,,,,,,,,1,53,-,-,,,,,,-,-,"123,797","60,484","63,312",1,6,2,717,-,-,4,699,6,403,3,189,1,20,66.1,-,44.4,76.6,-,153,-
2018,강동구,5,302,,,,,,,,,,,-,-,-,-,,,,,,-,-,"3,202","3,202",-,-,-,-,-,-,-,1,50,-,-,4,252,-,-,-,-,-,-,60.9,-,-
