Year,sigName,합계,합계,특 1등급,특 1등급,특 2등급,특 2등급,1등급,1등급,2등급,2등급,3등급,3등급,등급미정,등급미정,가족호텔,가족호텔,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,수입실적,수입실적,수입실적,호스텔,호스텔,5성급,5성급,4성급,4성급,3성급,3성급,2성급,2성급,1성급,1성급,소형호텔,소형호텔,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률
2015,강북구,4,348,-,-,-,-,3,240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,108,,,,,,,,,,,,,,,,,,,
2015,도봉구,1,51,-,-,-,-,-,-,-,-,1,51,-,-,-,-,-,-,-,-,23.2,-,-,179,179,-,-,-,,,,,,,,,,,,,,,,,,,
2015,노원구,1,84,-,-,-,-,1,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
2015,은평구,4,228,-,-,-,-,-,-,2,106,1,52,1,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
2015,서대문구,3,"1,382",1,503,1,822,-,-,-,-,-,-,-,-,1,57,58.2,-,-,-,-,-,-,"38,045","14,666","23,379",-,-,,,,,,,,,,,,,,,,,,,
2015,마포구,12,"1,831",1,372,3,709,-,-,1,38,-,-,4,545,2,159,76.9,-,-,-,-,-,-,"18,903","9,478","9,424",1,8,,,,,,,,,,,,,,,,,,,
2015,양천구,1,50,-,-,-,-,-,-,1,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
2015,강서구,23,"1,903",1,239,3,555,2,133,2,80,8,467,7,429,-,-,52.3,72.3,75.4,-,-,70.6,-,"38,302","14,832","23,470",-,-,,,,,,,,,,,,,,,,,,,
2015,구로구,4,"1,154",1,269,3,885,-,-,-,-,-,-,-,-,-,-,71.3,59.7,-,-,-,-,-,"41,051","23,897","17,154",-,-,,,,,,,,,,,,,,,,,,,
2015,금천구,3,341,-,-,1,218,-,-,-,-,-,-,2,123,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
2015,영등포구,17,"2,136",2,753,2,518,2,165,-,-,3,197,7,400,1,103,63.4,77.3,62.7,-,-,69.4,-,"27,170","18,414","8,756",-,-,,,,,,,,,,,,,,,,,,,
2015,동작구,2,106,-,-,-,-,1,63,-,-,-,-,1,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
2015,관악구,3,159,-,-,-,-,-,-,1,60,1,45,1,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
2015,서초구,11,"1,844",3,"1,017",1,109,-,-,3,205,2,152,1,201,1,160,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
2015,강남구,50,"7,818",7,"2,965",9,"1,897",11,"1,332",7,403,3,168,10,750,1,280,71.4,73.1,61.2,54.8,-,-,-,"288,770","130,879","157,891",2,23,,,,,,,,,,,,,,,,,,,
2015,송파구,9,"1,087",1,482,-,-,2,175,3,254,1,53,2,123,-,-,66.6,-,-,-,-,-,-,"56,753","21,578","35,176",-,-,,,,,,,,,,,,,,,,,,,
2015,강동구,4,265,-,-,-,-,-,-,-,-,3,173,1,92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
